steamerid,mlbamid,firstname,lastname,IP,G,GS,start_percent,start_IP,relief_IP,SV,League,DBTeamId,FBV,reliability,Throws,age,Krate,BBrate,HBPrate,GBrate,FBrate,LDrate,SIERA,BABIP,TBF,batters_per_IP,ERA,RA,K,BB,IBB,1b,2b,3b,HR,HBP,SH,SF,GB,FB,LD,K9,BB9,HBP9,HR9,H,ER,R,WHIP,W,L,QS,HLD,holds_old,SV_old,HR/FB,FIP,LOB%,ERA-,CG,ShO
sa738336,643295,Chase,Edwards,1,0.3939473684,0.1289,0.7352941,0.735,0.265,0,AL,DET,NULL,0.3419,R,23,0.09828529,0.09578529,0.008115,0.43718883,0.36215101,0.20066016,5.4958824,0.2997585046,4.59,4.59,5.913,6.3018,0.4511,0.4396,0.0175,0.78648,0.228,0.03273,0.1682,0.0373,0.0248,0.05435,1.5894,1.3166,0.7295,4.0599,3.9564,0.3357,1.513727903,1.2154,0.657,0.7002,1.655005922,0.0427,0.0721,0.0343,0,0,0,0.12774722,5.8619995,0.68099988,145.6479446,0.0009,0.0004
sa738340,643409,Ryan,Ledbetter,1,1,0,0,0,1,0,AL,TEX,NULL,0.45402,R,25,0.1707,0.1219,0.010047,0.43133512,0.35827924,0.21038564,4.78,0.299222,4.545,4.545,5.1111,5.4765,0.7759,0.5541,0.0422,0.68809,0.19591,0.02302,0.1385,0.0457,0.0245,0.04653,1.3556,1.126,0.6612,6.9831,4.9869,0.4113,1.24668975,1.0455,0.5679,0.6085,1.599642457,0.0445,0.0525,0,0,0,0,0.1230205,5.1954,0.71436765,125.893746,0,0
sa738344,641662,Alec,Hansen,1,0.1754385965,0.1754,1,1,0,0,AL,CHA,NULL,0.21597,R,22,0.1599,0.1337,0.009452,0.43526841,0.36123596,0.20349563,5.3,0.300201,4.636,4.636,5.688,6.0696,0.7413,0.6198,0.0085,0.6922,0.2086,0.02221,0.1565,0.0438,0.025,0.04783,1.3946,1.1574,0.652,6.6717,5.5782,0.3942,1.408266993,1.0795,0.632,0.6744,1.699280091,0.0405,0.0807,0.0528,0,0,0,0.1351945,5.6894,0.70122614,140.1195151,0.0014,0.0007
sa738347,643282,Matthew,Derosier,1,0.1754385965,0.1754,1,1,0,0,NL,WAS,NULL,0.33182,R,22,0.1266,0.1038,0.009661,0.4600064,0.33201524,0.20797837,5.2,0.304227,4.589,4.589,5.5026,5.8986,0.581,0.4764,0.0182,0.77167,0.22492,0.02075,0.1435,0.0443,0.0482,0.04747,1.5821,1.1419,0.7153,5.229,4.2876,0.3987,1.291908269,1.1609,0.6114,0.6554,1.63728583,0.049,0.0724,0.0564,0,0,0,0.12570747,5.4132,0.69307737,135.5574156,0.0015,0.0007
sa738350,642121,Cole,Sulser,1,0.8087017544,0.0407,0.2358688,0.232,0.768,0,AL,CLE,NULL,0.47239,R,27,0.19033894,0.07623685,0.009003,0.43388109,0.35990166,0.20621725,3.9633147,0.2953746999,4.299,4.299,4.2687,4.6071,0.8181,0.3277,0.0324,0.6622,0.20164,0.01719,0.1311,0.0387,0.0232,0.04596,1.3413,1.1126,0.6375,7.3629,2.9493,0.3483,1.17994211,1.0121,0.4743,0.5119,1.339827899,0.0514,0.0515,0.0163,0,0,0,0.11783631,4.3143616,0.72522295,105.1574569,0.0005,0.0002
sa738352,643574,Sean,Townsley,1,0.1754385965,0.1754,1,1,0,0,NL,MIA,NULL,0.38876,L,26,0.1334,0.1016,0.009679,0.46111078,0.33308557,0.20580365,5.08,0.29885,4.517,4.517,4.9149,5.3073,0.6025,0.4589,0.0179,0.73769,0.22125,0.0247,0.1202,0.0437,0.0474,0.04658,1.5509,1.1203,0.6922,5.4225,4.1301,0.3933,1.081436413,1.1038,0.5461,0.5897,1.562696199,0.0504,0.071,0.0678,0,0,0,0.10725663,5.0119,0.70693607,121.0729961,0.0019,0.0009
sa738354,643219,Andrew,Beresford,1,0.2710877193,0.1551,0.8829719,0.884,0.116,0,AL,NYA,NULL,0.20663,R,27,0.09853096,0.10585016,0.008972,0.43582065,0.36186054,0.20231881,5.6706377,0.2990388314,4.657,4.657,6.2991,6.6924,0.4589,0.4929,0.0126,0.78438,0.23175,0.02265,0.1896,0.0418,0.0251,0.05437,1.5863,1.3171,0.7364,4.1301,4.4361,0.3762,1.706676509,1.2284,0.6999,0.7436,1.721322311,0.0392,0.0791,0.0358,0,0,0,0.14397595,6.2984964,0.68075291,155.1669252,0.001,0.0005
sa738357,643432,Will,Mathis,1,0.9158947368,0.0179,0.1026708,0.102,0.898,0,AL,SEA,NULL,0.417,L,26,0.13288991,0.11863264,0.008842,0.43614832,0.36213943,0.20171226,5.2410683,0.2938432877,4.568,4.568,5.1192,5.5008,0.6069,0.5419,0.0389,0.72783,0.20539,0.01941,0.1362,0.0403,0.0246,0.05014,1.4621,1.214,0.6762,5.4621,4.8771,0.3627,1.225418077,1.0888,0.5688,0.6112,1.630696426,0.0432,0.0561,0.0057,0,0,0,0.11215615,5.4498506,0.71589687,126.1178751,0.0002,0.0001
sa738365,641575,Christian,Flecha,1,1,0,0,0,1,0,AL,KCA,NULL,0.32908,L,22,0.1023,0.1926,0.009046,0.4332414,0.3591813,0.2075773,6.89,0.295958,4.99,4.99,6.5079,6.9246,0.5105,0.9611,0.0463,0.7457,0.21712,0.02557,0.1337,0.0451,0.0269,0.05112,1.4923,1.2372,0.715,4.5945,8.6499,0.4059,1.203200702,1.1221,0.7231,0.7694,2.083180279,0.0368,0.06,0,0,0,0,0.10805768,6.8826,0.70005114,160.3090222,0,0
sa738366,641980,Matt,Pierpont,1,1,0,0,0,1,0,NL,COL,NULL,0.45087,R,26,0.1954,0.0939,0.008952,0.45111009,0.32608553,0.22280437,4.03,0.306681,4.419,4.419,4.6368,4.9905,0.8635,0.4149,0.041,0.69255,0.19369,0.02449,0.1313,0.0396,0.0464,0.04145,1.3776,0.9958,0.6804,7.7715,3.7341,0.3564,1.182066553,1.0421,0.5152,0.5545,1.45696653,0.0469,0.0501,0,0,0,0,0.13189469,4.4909,0.71766135,114.2175303,0,0
sa738368,643261,Austin,Coley,1,0.1820350877,0.174,0.9920687,0.992,0.008,0,NL,PIT,NULL,0.5852,R,24,0.11708083,0.08507859,0.01175,0.46013298,0.33209252,0.20777449,5.0657964,0.3062148954,4.539,4.539,5.3532,5.7456,0.5314,0.3861,0.0181,0.79556,0.23181,0.02318,0.1371,0.0533,0.0477,0.04856,1.6193,1.1687,0.7312,4.7826,3.4749,0.4797,1.233942846,1.1876,0.5948,0.6384,1.573744687,0.046,0.075,0.0587,0,0,0,0.1173139,5.1847648,0.68890394,131.8534638,0.0016,0.0007
sa738369,641728,Bud,Jeter,1,1,0,0,0,1,0,NL,ARI,NULL,0.43486,R,25,0.1744,0.1252,0.008145,0.46270389,0.33479466,0.20250145,4.73,0.30059,4.548,4.548,4.959,5.337,0.7931,0.5693,0.0422,0.68346,0.20078,0.0246,0.1245,0.037,0.0477,0.04324,1.4354,1.0386,0.6282,7.1379,5.1237,0.333,1.120683003,1.0334,0.551,0.593,1.602662553,0.0425,0.0545,0,0,0,0,0.11989248,4.9985,0.71428254,122.1519376,0,0
sa738372,643309,Cody,Forsythe,1,1,0,0,0,1,0,NL,PHI,NULL,0.34785,L,26,0.1753,0.1246,0.009027,0.46517437,0.33612328,0.19870235,4.7,0.296279,4.531,4.531,4.7358,5.1138,0.7943,0.5646,0.042,0.68278,0.18902,0.01839,0.1267,0.0409,0.0476,0.04314,1.4339,1.0361,0.6125,7.1487,5.0814,0.3681,1.140487488,1.0169,0.5262,0.5682,1.581508158,0.0422,0.0548,0,0,0,0,0.1223056,5.0223,0.72955633,116.6586969,0,0
sa738376,622066,Tyler,Alexander,1,0.3527192982,0.1377,0.7839966,0.785,0.215,0,NL,MIL,NULL,0.26236,L,25,0.14385448,0.13416327,0.010371,0.4590582,0.33105626,0.20988554,5.4054395,0.3049105797,4.699,4.699,5.7078,6.1065,0.6759,0.6303,0.024,0.73288,0.21972,0.02251,0.1454,0.0487,0.0494,0.04538,1.512,1.0904,0.6913,6.0831,5.6727,0.4383,1.308529411,1.1205,0.6342,0.6785,1.750800166,0.0391,0.0767,0.0401,0,0,0,0.13333837,5.7222785,0.70240256,140.6021936,0.0011,0.0005
sa738383,643308,Hyrum,Formo,1,0.1828596491,0.1739,0.990985,0.991,0.009,0,AL,TBA,NULL,0.35298,R,25,0.10147579,0.09572441,0.008102,0.4372613,0.3622146,0.2005241,5.507566,0.2933320116,4.548,4.548,5.6376,6.0273,0.4614,0.4353,0.0087,0.76262,0.2238,0.0258,0.1632,0.0368,0.0245,0.05363,1.5685,1.2993,0.7193,4.1526,3.9177,0.3312,1.468425639,1.1754,0.6264,0.6697,1.610681551,0.042,0.079,0.0533,0,0,0,0.12557408,5.7615452,0.68903478,138.8663985,0.0014,0.0007
sa738389,621200,Dillon,Mcnamara,1,1,0,0,0,1,0,AL,NYA,NULL,0.42003,R,25,0.1612,0.0991,0.010102,0.43581988,0.36184068,0.20233943,4.57,0.297575,4.472,4.472,5.0364,5.3973,0.7209,0.4432,0.0415,0.70842,0.19839,0.01887,0.1522,0.0452,0.0242,0.04843,1.4121,1.1724,0.6556,6.4881,3.9888,0.4068,1.37001359,1.0779,0.5596,0.5997,1.521101347,0.0444,0.0526,0,0,0,0,0.12983942,5.1493,0.71431409,124.0733402,0,0
sa738393,641427,Alan,Busenitz,1,1,0,0,0,1,0,AL,LAA,NULL,0.52765,R,26,0.169,0.0847,0.010189,0.43806076,0.36307256,0.19886668,4.28,0.291153,4.348,4.348,4.3371,4.6881,0.7348,0.3683,0.0403,0.685,0.19083,0.01932,0.126,0.0443,0.0235,0.04763,1.3915,1.1533,0.6317,6.6132,3.3147,0.3987,1.133768278,1.0211,0.4819,0.5209,1.38942531,0.047,0.05,0,0,0,0,0.10922939,4.5529,0.72598486,106.847227,0,0
sa738394,643458,Jordan,Mills,1,1,0,0,0,1,0,AL,HOU,NULL,0.25527,L,25,0.1468,0.1463,0.009936,0.43610717,0.36209025,0.20180258,5.47,0.296391,4.686,4.686,5.5089,5.8941,0.6879,0.6856,0.0435,0.70024,0.20276,0.02333,0.1406,0.0466,0.0253,0.04847,1.4129,1.1731,0.6538,6.1911,6.1704,0.4194,1.265623444,1.067,0.6121,0.6549,1.752558268,0.0429,0.054,0,0,0,0,0.11987454,5.7959,0.7141422,135.6928991,0,0
sa738396,641571,Heath,Fillmyer,1,0.1902807018,0.1723,0.9823361,0.982,0.018,0,AL,OAK,NULL,0.5556,R,23,0.14305112,0.10108695,0.009063,0.43490041,0.36091345,0.20418614,5.0279885,0.3044895167,4.529,4.529,5.373,5.7474,0.6479,0.4579,0.0089,0.73357,0.22637,0.02654,0.1426,0.041,0.0244,0.05006,1.4607,1.2122,0.6858,5.8311,4.1211,0.369,1.283214414,1.1291,0.597,0.6386,1.586963367,0.0457,0.0752,0.0576,0,0,0,0.11762034,5.2014628,0.69266064,132.3483284,0.0016,0.0007
sa738397,643552,Stone,Speer,1,1,0,0,0,1,0,AL,TBA,NULL,0.2585,L,26,0.1295,0.1702,0.008991,0.43726617,0.36222891,0.20050491,6.1,0.291758,4.796,4.796,5.6655,6.0669,0.6211,0.8163,0.0445,0.71328,0.19458,0.02148,0.1303,0.0431,0.0259,0.04921,1.4376,1.1909,0.6592,5.5899,7.3467,0.3879,1.17312128,1.0597,0.6295,0.6741,1.875979798,0.0394,0.0575,0,0,0,0,0.10945235,6.1775,0.71690885,139.5578743,0,0
sa738400,643206,Daniel,Ayers,1,1,0,0,0,1,0,AL,BAL,NULL,0.23341,L,22,0.0957,0.1869,0.009537,0.43392594,0.35992526,0.20614879,6.88,0.299173,5.028,5.028,6.9624,7.3791,0.4811,0.9397,0.0466,0.77753,0.21837,0.0203,0.1622,0.0479,0.0271,0.05253,1.5328,1.2714,0.7282,4.3299,8.4573,0.4311,1.459839265,1.1784,0.7736,0.8199,2.118101231,0.0379,0.059,0,0,0,0,0.12757933,7.2563,0.69425485,171.502424,0,0
sa738402,643260,Robert,Coles,1,1,0,0,0,1,0,NL,NYN,NULL,0.43446,R,25,0.1364,0.1264,0.008995,0.46315505,0.33511212,0.20173282,5.22,0.302101,4.649,4.649,5.4873,5.8824,0.6341,0.5876,0.0431,0.75252,0.20822,0.02043,0.1376,0.0418,0.0488,0.0465,1.5449,1.1178,0.6729,5.7069,5.2884,0.3762,1.238070514,1.1187,0.6097,0.6536,1.706344394,0.0398,0.0571,0,0,0,0,0.12306619,5.5553,0.70363564,135.1706718,0,0
sa738405,641903,Jerry,Mulderig,1,1,0,0,0,1,0,NL,PIT,NULL,0.25421,R,25,0.122,0.1508,0.011166,0.46014044,0.33209418,0.20776539,5.81,0.306083,4.805,4.805,5.8941,6.3036,0.5863,0.7247,0.0446,0.78046,0.21391,0.02075,0.1243,0.0537,0.0505,0.04684,1.5596,1.1256,0.7042,5.2767,6.5223,0.4833,1.119006085,1.1395,0.6549,0.7004,1.864152902,0.039,0.0578,0,0,0,0,0.11046021,5.9259,0.69816675,145.1816719,0,0
sa738406,643536,Johnny,Shuttlesworth,1,0.7889122807,0.0449,0.2583962,0.256,0.744,0,NL,ARI,NULL,0.32226,R,27,0.18098403,0.08521809,0.008798,0.46272091,0.33479275,0.20248634,4.1266141,0.3004527405,4.377,4.377,4.5099,4.8699,0.7922,0.373,0.0346,0.68526,0.20464,0.02535,0.1269,0.0385,0.046,0.04358,1.4479,1.0476,0.6336,7.1298,3.357,0.3465,1.14234698,1.0422,0.5011,0.5411,1.41518126,0.0466,0.0566,0.0175,0,0,0,0.12116022,4.4471712,0.71519869,111.1063361,0.0005,0.0002
sa738409,641854,Jeffrey,Mckenzie,1,0.2108947368,0.1679,0.9565404,0.957,0.043,0,AL,CHA,NULL,0.24432,L,26,0.09804751,0.1115735,0.007947,0.4352753,0.36121757,0.20350713,5.775654,0.3007416117,4.671,4.671,6.1074,6.5034,0.4579,0.5211,0.0101,0.79047,0.23573,0.02055,0.1738,0.0371,0.0252,0.05408,1.5787,1.3101,0.7381,4.1211,4.6899,0.3339,1.564369859,1.2206,0.6786,0.7226,1.741667324,0.0358,0.0841,0.0427,0,0,0,0.13267603,6.1654072,0.68786827,150.4457977,0.0012,0.0005
sa738412,643540,Scott,Sitz,1,0.854877193,0.0309,0.1775362,0.176,0.824,0,AL,DET,NULL,0.30616,R,26,0.15795978,0.08810109,0.008249,0.43717101,0.36216183,0.20066716,4.4952174,0.2983697776,4.416,4.416,4.8303,5.1885,0.6976,0.389,0.0351,0.71164,0.20094,0.02812,0.1401,0.0365,0.0238,0.04887,1.4285,1.1834,0.6557,6.2784,3.501,0.3285,1.261337142,1.0808,0.5367,0.5765,1.469828322,0.0469,0.0543,0.0108,0,0,0,0.11842874,4.8502152,0.70972742,118.9939203,0.0003,0.0001
sa738418,643400,Dusten,Knight,1,1,0,0,0,1,0,NL,SFN,NULL,0.46445,R,26,0.1765,0.113,0.009384,0.46426944,0.33520989,0.20052066,4.52,0.295224,4.452,4.452,4.3497,4.7214,0.7858,0.5031,0.0413,0.68212,0.18612,0.02333,0.1016,0.0418,0.0467,0.04288,1.4267,1.0301,0.6162,7.0722,4.5279,0.3762,0.9147926295,0.9932,0.4833,0.5246,1.496314324,0.0451,0.0519,0,0,0,0,0.09867355,4.5315,0.72611026,107.1428274,0,0
sa738420,641535,Chris,Dula,1,1,0,0,0,1,0,AL,TEX,NULL,0.275,R,24,0.1355,0.1767,0.013171,0.43132707,0.35828959,0.21038335,6.14,0.30003,4.9,4.9,6.3864,6.7878,0.6639,0.8658,0.0454,0.71856,0.20455,0.02401,0.1486,0.0645,0.0265,0.04852,1.4132,1.1739,0.6893,5.9751,7.7922,0.5805,1.337481734,1.0957,0.7096,0.7542,1.961536701,0.0394,0.0575,0,0,0,0,0.12659433,6.542,0.69958631,157.3234582,0,0
sa738421,642010,Josh,Richardson,1,1,0,0,0,1,0,NL,SDN,NULL,0.18545,R,25,0.1468,0.1265,0.009067,0.46233455,0.33424439,0.20342106,5.09,0.29923,4.608,4.608,5.2029,5.5935,0.6765,0.5829,0.0427,0.7306,0.19848,0.02201,0.1286,0.0418,0.0484,0.04529,1.5055,1.0884,0.6624,6.0885,5.2461,0.3762,1.15740182,1.0797,0.5781,0.6215,1.662592865,0.0385,0.0584,0,0,0,0,0.11815528,5.3399,0.71039527,128.1575523,0,0
sa738424,643594,Joey,Webb,1,1,0,0,0,1,0,NL,WAS,NULL,0.17493,L,26,0.1329,0.1594,0.008512,0.46001696,0.33201066,0.20797238,5.81,0.303165,4.794,4.794,5.634,6.0435,0.6371,0.7641,0.0445,0.7563,0.20462,0.01794,0.123,0.0408,0.0503,0.04562,1.5187,1.0961,0.6866,5.7339,6.8769,0.3672,1.107332637,1.1019,0.626,0.6715,1.865989871,0.0422,0.0547,0,0,0,0,0.11224976,5.887,0.71217222,138.7917766,0,0
sa738425,643429,Jon,Massad,1,0.3692105263,0.1342,0.7634455,0.765,0.235,0,AL,OAK,NULL,0.24644,R,26,0.10149239,0.11092033,0.008407,0.43491141,0.36090808,0.20418051,5.6792479,0.3054539888,4.667,4.667,6.0966,6.4908,0.4736,0.5177,0.0167,0.79306,0.2418,0.02802,0.1567,0.0393,0.0252,0.05382,1.5709,1.3036,0.7375,4.2624,4.6593,0.3537,1.410345444,1.2196,0.6774,0.7212,1.737284081,0.0377,0.0776,0.0336,0,0,0,0.12020946,5.9079365,0.67774602,150.1831198,0.0009,0.0004
sa738428,643485,Jorge,Perez,1,0.6949122807,0.0649,0.3680498,0.37,0.63,0,AL,HOU,NULL,0.23651,R,23,0.11721747,0.15575012,0.009451,0.43611411,0.36207349,0.20181241,6.0931245,0.2979853781,4.82,4.82,6.4521,6.8544,0.5651,0.7507,0.0315,0.73487,0.22096,0.02601,0.1639,0.0456,0.0261,0.05133,1.4967,1.2426,0.6926,5.0859,6.7563,0.4104,1.475384526,1.1458,0.7169,0.7616,1.896463744,0.0387,0.0671,0.0128,0,0,0,0.13192629,6.536813,0.68929795,158.9366728,0.0004,0.0002
sa738429,621210,Zak,Hermans,1,0.9290877193,0.0151,0.0864534,0.086,0.914,0,NL,CHN,NULL,0.17645,R,26,0.19472743,0.10828359,0.008807,0.46199946,0.33400295,0.20399759,4.2537168,0.2927682658,4.407,4.407,4.3245,4.6872,0.8582,0.4773,0.0388,0.65153,0.18151,0.02032,0.1183,0.0389,0.0463,0.04154,1.3799,0.9976,0.6093,7.7238,4.2957,0.3501,1.064996413,0.9717,0.4805,0.5208,1.448996306,0.0494,0.0498,0.0062,0,0,0,0.11861762,4.5174972,0.73141296,106.5309839,0.0002,0.0001
sa738438,641853,David,Mckay,1,0.3560175439,0.137,0.7767876,0.781,0.219,0,AL,KCA,NULL,0.19971,R,22,0.09438211,0.1493794,0.009542,0.4332233,0.35920103,0.20757567,6.3846425,0.2970673202,4.825,4.825,6.5313,6.9399,0.4554,0.7208,0.0169,0.75935,0.23559,0.0289,0.1562,0.0461,0.026,0.05303,1.5486,1.284,0.742,4.0986,6.4872,0.4149,1.405434577,1.18,0.7257,0.7711,1.900803654,0.034,0.0816,0.0285,0,0,0,0.12161947,6.5669625,0.68033149,160.8755108,0.0008,0.0004
sa738439,605302,Jason,Jester,1,1,0,0,0,1,0,NL,SDN,NULL,0.42977,R,26,0.2206,0.0837,0.008323,0.46234252,0.33424477,0.20341271,3.6,0.297523,4.272,4.272,3.8079,4.1454,0.9423,0.3575,0.0396,0.64651,0.17567,0.0195,0.1073,0.0356,0.0449,0.04021,1.3358,0.9657,0.5877,8.4807,3.2175,0.3204,0.9658163956,0.949,0.4231,0.4606,1.30648868,0.0456,0.0514,0,0,0,0,0.1111245,3.8368,0.73959664,93.79154279,0,0
sa738451,621307,Colton,Reavis,1,1,0,0,0,1,0,AL,TBA,NULL,0.33612,R,27,0.1879,0.1085,0.008376,0.43726724,0.36222522,0.20050753,4.37,0.291313,4.401,4.401,4.374,4.7268,0.827,0.4776,0.0408,0.65459,0.18125,0.02024,0.1213,0.0369,0.0238,0.04542,1.3268,1.0991,0.6084,7.443,4.2984,0.3321,1.09166228,0.9774,0.486,0.5252,1.454968528,0.0453,0.0517,0,0,0,0,0.11035921,4.6133,0.73118665,107.7414182,0,0
sa738453,643478,Joseph,Palumbo,1,0.5267017544,0.1007,0.5758223,0.574,0.426,0,AL,TEX,NULL,0.42826,L,22,0.14597698,0.14226002,0.008903,0.43132087,0.35828992,0.21038921,5.5318454,0.2989157389,4.682,4.682,5.6016,5.9895,0.6834,0.666,0.0233,0.70827,0.20934,0.02308,0.1438,0.0417,0.0253,0.04831,1.4074,1.1691,0.6865,6.1506,5.994,0.3753,1.29453672,1.0845,0.6224,0.6655,1.750534111,0.0447,0.0663,0.0288,0,0,0,0.1230326,5.7731432,0.70825395,137.9990404,0.0008,0.0004
sa738460,643477,Travis,Ott,1,0.2224385965,0.1654,0.9430859,0.943,0.057,0,AL,TBA,NULL,0.36888,L,22,0.12631716,0.12892281,0.009475,0.43726822,0.3622393,0.20049248,5.6512184,0.2918577496,4.621,4.621,5.382,5.7744,0.5837,0.5958,0.0104,0.71761,0.21191,0.02167,0.1385,0.0438,0.0249,0.05042,1.4739,1.221,0.6758,5.2533,5.3622,0.3942,1.246658357,1.0897,0.598,0.6416,1.685513021,0.0444,0.0755,0.055,0,0,0,0.11344602,5.6991548,0.70842858,132.5878362,0.0015,0.0007
sa738461,643580,Ryan,Ullmann,1,0.6404912281,0.0765,0.4356158,0.436,0.564,0,NL,WAS,NULL,0.28947,R,25,0.12170248,0.11477562,0.009592,0.46001217,0.33201054,0.20797729,5.3201916,0.3043401377,4.644,4.644,5.6106,6.0093,0.5652,0.533,0.0323,0.7821,0.22071,0.01991,0.1408,0.0445,0.0487,0.04766,1.5881,1.1462,0.718,5.0868,4.797,0.4005,1.267312834,1.1635,0.6234,0.6677,1.696534803,0.0442,0.0634,0.0223,0,0,0,0.12285163,5.5796556,0.69521129,138.2014429,0.0006,0.0003
sa738465,641366,Alex,Black,1,1,0,0,0,1,0,AL,KCA,NULL,0.16449,R,26,0.1183,0.149,0.008553,0.43323468,0.35918774,0.20757758,5.89,0.296501,4.751,4.751,5.9292,6.327,0.562,0.7078,0.0441,0.73556,0.21717,0.02562,0.1405,0.0406,0.0257,0.05064,1.4785,1.2258,0.7084,5.058,6.3702,0.3654,1.264143209,1.1188,0.6588,0.703,1.826614208,0.0389,0.058,0,0,0,0,0.11458668,6.0942,0.69689651,146.0561564,0,0
sa738467,643563,Christian,Talley,1,0.6858421053,0.0668,0.3802306,0.381,0.619,0,NL,COL,NULL,0.24209,R,25,0.12815167,0.11701213,0.009804,0.45112061,0.3260661,0.22281329,5.2622438,0.3082466739,4.684,4.684,6.0048,6.4008,0.6003,0.5482,0.034,0.77611,0.22186,0.02862,0.1597,0.046,0.0492,0.04665,1.5519,1.1217,0.7665,5.4027,4.9338,0.414,1.437697196,1.1863,0.6672,0.7112,1.734532918,0.0415,0.0646,0.0164,0,0,0,0.14241253,5.8056608,0.6868386,147.9143473,0.0005,0.0002
sa738472,643414,Kyle,Lloyd,1,0.2504736842,0.1595,0.9111466,0.909,0.091,0,NL,SDN,NULL,0.62687,R,26,0.17316544,0.08488255,0.007352,0.46235201,0.33423836,0.20340963,4.3460256,0.2986327459,4.378,4.378,4.5423,4.9095,0.7581,0.3715,0.0194,0.69744,0.20123,0.02291,0.1297,0.0322,0.046,0.04403,1.4645,1.0587,0.6443,6.8229,3.3435,0.2898,1.16732882,1.0513,0.5047,0.5455,1.42278276,0.048,0.0712,0.067,0,0,0,0.12251176,4.5280864,0.71421705,111.89755,0.002,0.0009
sa738473,642109,Jake,Stinnett,1,0.1754385965,0.1754,1,1,0,0,NL,CHN,NULL,0.53975,R,25,0.1379,0.1134,0.01184,0.4620059,0.33400517,0.20398893,5.2,0.294091,4.577,4.577,5.3379,5.7321,0.6311,0.519,0.0181,0.71528,0.2101,0.02414,0.1437,0.0542,0.0481,0.04618,1.5358,1.1103,0.6781,5.6799,4.671,0.4878,1.293335531,1.0932,0.5931,0.6369,1.612220638,0.0508,0.0706,0.0596,0,0,0,0.12942804,5.4726,0.7026317,131.4830568,0.0016,0.0007
sa738489,642597,Jose,Rodriguez,1,1,0,0,0,1,0,FA,FA,NULL,0.18141,R,22,0.1127,0.182,0.009184,0.44799273,0.34699862,0.20500865,6.52,0.299857,4.955,4.955,6.6042,7.0218,0.5585,0.9019,0.046,0.75348,0.21412,0.02292,0.1462,0.0455,0.0394,0.04908,1.5277,1.1833,0.6991,5.0265,8.1171,0.4095,1.316059099,1.1367,0.7338,0.7802,2.038646639,0.0371,0.0598,0,0,0,0,0.12357711,6.7732,0.69380034,162.6886054,0,0
sa738509,605392,Zach,Morton,1,0.4623859649,0.1144,0.6527539,0.652,0.348,0,AL,HOU,NULL,0.36346,R,26,0.10870602,0.11183774,0.010133,0.43611268,0.36208451,0.20180282,5.5688812,0.2981912557,4.648,4.648,6.0921,6.4827,0.5053,0.5198,0.0206,0.7561,0.23105,0.0275,0.1732,0.0471,0.0251,0.05307,1.5482,1.2854,0.7164,4.5477,4.6782,0.4239,1.558768238,1.1878,0.6769,0.7203,1.707641199,0.0415,0.0712,0.0275,0,0,0,0.1347413,6.088628,0.68403383,150.0574822,0.0008,0.0004
sa738518,641485,Cortland,Cox,1,0.7889122807,0.0449,0.2587917,0.256,0.744,0,AL,CLE,NULL,0.35341,R,22,0.16803977,0.10010478,0.008392,0.43388884,0.35991589,0.20619527,4.5497475,0.295887396,4.436,4.436,4.7961,5.1543,0.7454,0.4441,0.0326,0.6829,0.20819,0.01776,0.1378,0.0372,0.024,0.04736,1.3825,1.1468,0.657,6.7086,3.9969,0.3348,1.240488887,1.0467,0.5329,0.5727,1.490775611,0.0481,0.0552,0.0157,0,0,0,0.12018844,4.8919056,0.71555653,118.1429459,0.0004,0.0002
sa738519,643466,Harrison,Musgrave,1,0.1754385965,0.1754,1,1,0,0,NL,COL,NULL,0.64367,L,25,0.1612,0.0819,0.007663,0.45110535,0.32608629,0.22280835,4.47,0.306592,4.44,4.44,4.9536,5.3253,0.7158,0.3637,0.0176,0.72982,0.22078,0.02448,0.1466,0.034,0.0466,0.04447,1.4794,1.0694,0.7307,6.4422,3.2733,0.306,1.319177205,1.1217,0.5504,0.5917,1.485362903,0.0554,0.0662,0.067,0,0,0,0.13706307,4.814,0.7058993,122.0164541,0.0019,0.0009
sa738520,621293,Cody,Crabaugh,1,0.3040701754,0.1481,0.8435914,0.844,0.156,0,NL,MIA,NULL,0.27291,R,26,0.11965612,0.09606177,0.009231,0.46110774,0.33310243,0.20578982,5.154026,0.3000655808,4.533,4.533,5.1993,5.5944,0.5424,0.4354,0.0217,0.76467,0.22212,0.02868,0.1291,0.0418,0.0476,0.04796,1.5976,1.1541,0.713,4.8816,3.9186,0.3762,1.161854673,1.1446,0.5777,0.6216,1.579973064,0.0462,0.0714,0.0519,0,0,0,0.11185769,5.1720152,0.6940633,128.0832187,0.0014,0.0007
sa738526,643314,Nicholas,Frey,1,1,0,0,0,1,0,NL,SLN,NULL,0.3715,R,25,0.1534,0.0887,0.008715,0.46139751,0.33328243,0.20532006,4.45,0.300875,4.437,4.437,4.6638,5.0355,0.6806,0.3935,0.0411,0.73752,0.20449,0.02099,0.1232,0.0387,0.0466,0.04538,1.5108,1.0913,0.6723,6.1254,3.5415,0.3483,1.108430678,1.0862,0.5182,0.5595,1.479654,0.0447,0.0522,0,0,0,0,0.11285528,4.6835,0.71240924,114.8777045,0,0
