steamerid,mlbamid,firstname,lastname,IP,G,GS,start_percent,start_IP,relief_IP,SV,League,DBTeamId,FBV,reliability,Throws,age,Krate,BBrate,HBPrate,GBrate,FBrate,LDrate,SIERA,BABIP,TBF,batters_per_IP,ERA,RA,K,BB,IBB,1b,2b,3b,HR,HBP,SH,SF,GB,FB,LD,K9,BB9,HBP9,HR9,H,ER,R,WHIP,W,L,QS,HLD,HR/FB,FIP,LOB%,ERA-,CG,ShO
sa657700,622365,Anfernee,Benitez,1,0.175438596,0.1754,1,1,0,0,NL,ARI,NULL,0.26296,L,20,0.1137,0.1415,0.009259,0.46618237,0.3311169,0.20270072,5.95,0.297659,4.71,4.71,5.7627,6.1794,0.5356,0.6665,0.0186,0.70678,0.21969,0.0247,0.1256,0.0436,0.0495,0.04702,1.5915,1.1304,0.692,4.8204,5.9985,0.3924,1.130713753,1.0768,0.6403,0.6866,1.74330426,0.038,0.0841,0.0514,0,0.11114195,5.8264,0.68298802,152.620983,0.0014,0.0007
sa657712,622815,Jorge,Rodriguez,1,0.175438596,0.1754,1,1,0,0,NL,SLN,NULL,0.28946,R,22,0.1024,0.1245,0.008651,0.46493117,0.32995298,0.20511586,5.82,0.303131,4.682,4.682,5.7636,6.1785,0.4794,0.5829,0.0185,0.7588,0.21849,0.02385,0.1302,0.0405,0.0492,0.04842,1.6413,1.1648,0.7241,4.3146,5.2461,0.3645,1.171774026,1.1313,0.6404,0.6865,1.714240967,0.0396,0.0825,0.0514,0,0.11177637,5.738,0.67934165,152.6501147,0.0014,0.0007
sa737438,640441,Trey,Ball,1,0.175438596,0.1754,1,1,0,0,AL,BOS,NULL,0.54118,L,22,0.1004,0.1231,0.007699,0.43089796,0.35292301,0.21617903,5.91,0.301924,4.664,4.664,5.7636,6.1632,0.4683,0.5742,0.0099,0.73455,0.24692,0.02032,0.1388,0.0359,0.0252,0.0519,1.5346,1.2569,0.7699,4.2147,5.1678,0.3231,1.249099696,1.1406,0.6404,0.6848,1.714788675,0.046,0.0759,0.0514,0,0.11042156,5.832,0.68484929,152.6342247,0.0014,0.0007
sa829567,657558,Dominic,Demasi,1,0.838385965,0.0344,0.194338,0.196,0.804,0,AL,CLE,NULL,0.2216,R,23,0.10741286,0.13652456,0.008582,0.4368907,0.35689299,0.20621631,5.865547,0.297838236,4.698,4.698,5.7636,6.1623,0.5047,0.6415,0.039,0.72947,0.21784,0.01883,0.1401,0.0403,0.0253,0.05141,1.5237,1.2447,0.7192,4.5423,5.7735,0.3627,1.261018724,1.1063,0.6404,0.6847,1.74775303,0.0386,0.0636,0.0098,0,0.11256784,5.991442,0.69310685,152.624161,0.0003,0.0001
sa597030,598457,Rigoberto,Garcia,1,0.337052632,0.1411,0.8022308,0.804,0.196,0,AL,SEA,NULL,0.18889,R,22,0.11265985,0.12888713,0.009965,0.4397069,0.35878721,0.20150589,5.7981338,0.298548269,4.662,4.662,5.7645,6.1623,0.5252,0.6009,0.0169,0.72742,0.21286,0.02141,0.1402,0.0465,0.0252,0.05136,1.5242,1.2437,0.6985,4.7268,5.4081,0.4185,1.261895568,1.1019,0.6405,0.6847,1.702807312,0.0388,0.0784,0.0411,0,0.11273669,5.8485756,0.68551113,152.6621382,0.0012,0.0006
sa707798,643323,Brian,Gilbert,1,1,0,0,0,1,0,AL,MIN,NULL,0.3804,R,23,0.1243,0.1406,0.009464,0.43401457,0.35500899,0.21097644,5.67,0.304571,4.708,4.708,5.7663,6.1596,0.5852,0.662,0.0461,0.73202,0.20758,0.02354,0.1292,0.0446,0.0254,0.04973,1.4717,1.2038,0.7154,5.2668,5.958,0.4014,1.162805319,1.0923,0.6407,0.6844,1.754341257,0.0392,0.0581,0,0,0.10732729,5.763,0.68881312,152.7189715,0,0
sa829001,657209,Dean,Deetz,1,0.218315789,0.1663,0.9476067,0.948,0.052,0,AL,HOU,NULL,0.25963,R,22,0.11278978,0.12173739,0.009151,0.43965567,0.35873745,0.20160689,5.7110931,0.297878953,4.638,4.638,5.7672,6.1641,0.523,0.5646,0.0117,0.71536,0.21885,0.02673,0.1532,0.0424,0.025,0.05163,1.5322,1.2502,0.7026,4.707,5.0814,0.3816,1.378991281,1.1142,0.6408,0.6849,1.6787671,0.0429,0.0779,0.0485,0,0.12255739,5.900904,0.68779215,152.7451688,0.0014,0.0007
sa857567,663398,Luke,Leftwich,1,0.210894737,0.1679,0.9561385,0.957,0.043,0,NL,PHI,NULL,0.16627,R,22,0.1118974,0.12193866,0.007963,0.46819895,0.33311279,0.19868826,5.645702,0.300112381,4.651,4.651,5.7681,6.1767,0.5204,0.5672,0.0196,0.73334,0.21509,0.02238,0.1465,0.037,0.0488,0.04814,1.6276,1.158,0.6907,4.6836,5.1048,0.333,1.318279028,1.1173,0.6409,0.6863,1.684498658,0.0327,0.0885,0.0492,0,0.12649002,5.8099718,0.68265373,152.7473299,0.0014,0.0007
sa597117,600968,Randy,Rosario,1,0.18945614,0.1725,0.9829925,0.983,0.017,0,AL,MIN,NULL,0.2856,L,22,0.10844865,0.12030103,0.008052,0.43401801,0.35501009,0.2109719,5.7565985,0.304077743,4.645,4.645,5.7699,6.1659,0.5038,0.5588,0.0105,0.74592,0.2288,0.02275,0.1365,0.0374,0.0251,0.0516,1.5277,1.2496,0.7426,4.5342,5.0292,0.3366,1.228447013,1.134,0.6411,0.6851,1.692755282,0.042,0.0796,0.0503,0,0.10923024,5.6894553,0.67902024,152.7876455,0.0014,0.0007
sa599541,592326,Alan,Garcia,1,0.764175439,0.0502,0.2850497,0.286,0.714,0,FA,FA,NULL,0.29101,R,25,0.13067097,0.15251163,0.008629,0.4510177,0.34399348,0.20498883,5.8013089,0.299850473,4.729,4.729,5.7726,6.1767,0.6179,0.7213,0.0384,0.70417,0.20054,0.02208,0.1262,0.0408,0.0376,0.04724,1.4935,1.1391,0.6788,5.5611,6.4917,0.3672,1.13579393,1.053,0.6414,0.6863,1.774290012,0.0384,0.0661,0.0139,0,0.11078863,5.8250876,0.68895414,152.8728292,0.0004,0.0002
sa828505,656083,Harol,Gonzalez,1,0.243052632,0.1611,0.9162203,0.918,0.082,0,NL,NYN,NULL,0.2168,R,21,0.10649021,0.12094013,0.009442,0.46668184,0.3317874,0.20153076,5.692567,0.302235071,4.667,4.667,5.7744,6.1866,0.4969,0.5644,0.0207,0.7512,0.21655,0.02239,0.139,0.0441,0.049,0.04848,1.6402,1.1661,0.7083,4.4721,5.0796,0.3969,1.251111573,1.1292,0.6416,0.6874,1.693567247,0.0383,0.0818,0.0472,0,0.11921139,5.7729084,0.68064374,152.9397686,0.0013,0.0007
sa829019,622054,Scott,Williams,1,1,0,0,0,1,0,AL,TEX,NULL,0.21399,R,22,0.1404,0.154,0.008086,0.43490898,0.35493346,0.21015756,5.67,0.302243,4.721,4.721,5.778,6.1704,0.6629,0.7271,0.0463,0.69964,0.19624,0.02338,0.1305,0.0382,0.0255,0.04793,1.4215,1.1601,0.6869,5.9661,6.5439,0.3438,1.174245882,1.0497,0.642,0.6856,1.776824843,0.0398,0.0576,0,0,0.11246596,5.8002,0.69189506,153.0129368,0,0
sa659315,610143,Alberto,Tirado,1,1,0,0,0,1,0,NL,PHI,NULL,0.43971,R,21,0.1702,0.1768,0.011544,0.46818061,0.33312276,0.19869664,5.64,0.298699,4.769,4.769,5.7789,6.1821,0.8116,0.8431,0.0467,0.64405,0.17803,0.01772,0.1138,0.0551,0.0501,0.04176,1.4081,1.0019,0.5976,7.3044,7.5879,0.4959,1.024272371,0.9536,0.6421,0.6869,1.796704967,0.0341,0.0634,0,0,0.11359222,5.6849,0.68828541,153.0394202,0,0
sa737041,642652,Felix,Santiago,1,0.313140351,0.1461,0.8293356,0.833,0.167,0,AL,KCA,NULL,0.19108,R,22,0.09361117,0.13756098,0.008416,0.43622707,0.35619444,0.20757849,6.2041329,0.294300419,4.711,4.711,5.7789,6.1857,0.4409,0.648,0.0162,0.72493,0.22235,0.02778,0.139,0.0397,0.0254,0.05229,1.5507,1.2662,0.7379,3.9681,5.832,0.3573,1.251242153,1.1141,0.6421,0.6873,1.762078566,0.0396,0.0783,0.0431,0,0.10979854,6.1226519,0.69345418,153.0449022,0.0012,0.0006
sa597805,543812,Sam,Stafford,1,1,0,0,0,1,0,AL,TEX,NULL,0.21801,L,26,0.1395,0.1593,0.008394,0.43490943,0.35492785,0.21016273,5.77,0.30138,4.737,4.737,5.7807,6.1758,0.6608,0.7546,0.0464,0.69966,0.19304,0.02287,0.1229,0.0398,0.0256,0.04777,1.4165,1.156,0.6845,5.9472,6.7914,0.3582,1.10568974,1.0384,0.6423,0.6862,1.793020294,0.0398,0.0576,0,0,0.10627545,5.7927,0.69039237,153.0950353,0,0
sa599301,605255,Brett,Graves,1,0.175438596,0.1754,1,1,0,0,AL,OAK,NULL,0.45706,R,23,0.0927,0.1052,0.008082,0.43791209,0.35791209,0.20417582,5.75,0.304257,4.615,4.615,5.7816,6.1794,0.4278,0.4855,0.0098,0.76906,0.23393,0.02791,0.1434,0.0373,0.0249,0.05378,1.594,1.3028,0.7432,3.8502,4.3695,0.3357,1.290657153,1.1743,0.6424,0.6866,1.659802969,0.04,0.0821,0.051,0,0.11007549,5.7111,0.67531909,153.1082769,0.0014,0.0007
sa829347,657699,Miles,Nordgren,1,0.33045614,0.1425,0.8105651,0.812,0.188,0,AL,MIN,NULL,0.24369,R,24,0.08957941,0.10038342,0.008784,0.43399717,0.35501687,0.21098596,5.6891622,0.305426169,4.619,4.619,5.7825,6.1785,0.4137,0.4637,0.0165,0.78409,0.23219,0.02753,0.1504,0.0406,0.0249,0.05386,1.5952,1.3049,0.7755,3.7233,4.1733,0.3654,1.353261685,1.1942,0.6425,0.6865,1.657871956,0.0413,0.0761,0.0411,0,0.11522907,5.7741892,0.68010487,153.1387858,0.0012,0.0006
sa872465,664307,Ricardo,Smith,1,0.276859649,0.1539,0.8739855,0.877,0.123,0,NL,CIN,NULL,0.16509,R,20,0.1048642,0.12748936,0.008487,0.46622335,0.3311453,0.20263135,5.8127638,0.295504305,4.682,4.682,5.7852,6.1992,0.491,0.597,0.022,0.73262,0.20709,0.02213,0.1542,0.0397,0.0492,0.04824,1.6336,1.1603,0.71,4.419,5.373,0.3573,1.388122642,1.1161,0.6428,0.6888,1.713087141,0.0366,0.0825,0.0452,0,0.13292756,6.0671205,0.69231371,153.1947292,0.0013,0.0006
sa873174,664592,Adalberto,Pena,1,0.218315789,0.1663,0.9465126,0.948,0.052,0,NL,LAN,NULL,0.15498,R,21,0.09657394,0.12260578,0.008693,0.46797213,0.33297747,0.1990504,5.8633718,0.297804629,4.674,4.674,5.787,6.2028,0.4513,0.5729,0.0199,0.75014,0.21818,0.01969,0.1432,0.0407,0.049,0.04926,1.6657,1.1852,0.7085,4.0617,5.1561,0.3663,1.288421107,1.1312,0.643,0.6892,1.7040516,0.0398,0.0809,0.0485,0,0.12078797,5.9332724,0.68350109,153.2645076,0.0014,0.0007
sa598113,606934,Mark,Biggs,1,1,0,0,0,1,0,AL,TOR,NULL,0.31899,R,23,0.1118,0.1399,0.009619,0.43618992,0.35616676,0.20764331,5.82,0.29755,4.713,4.713,5.787,6.1848,0.5269,0.6593,0.0462,0.7071,0.2246,0.02377,0.1429,0.0453,0.0254,0.05081,1.5066,1.2302,0.7172,4.7421,5.9337,0.4077,1.285758613,1.0983,0.643,0.6872,1.757632469,0.0404,0.0569,0,0,0.11612914,6.0512,0.69606006,153.2618805,0,0
sa872825,659267,Roniel,Raudes,1,0.186982456,0.173,0.9856531,0.986,0.014,0,FA,FA,NULL,0.16222,R,18,0.1086439,0.12675522,0.008496,0.45100452,0.34399863,0.20499685,5.8131563,0.300388238,4.67,4.67,5.787,6.1938,0.5074,0.592,0.0189,0.73472,0.21788,0.02466,0.1412,0.0397,0.0371,0.0498,1.5759,1.202,0.7163,4.5666,5.328,0.3573,1.270632605,1.1184,0.643,0.6882,1.71044127,0.0397,0.082,0.0503,0,0.11745541,5.8496856,0.68402573,153.2741264,0.0014,0.0007
sa658842,571821,Kevin,Johnson,1,0.500315789,0.1063,0.6048665,0.606,0.394,0,AL,OAK,NULL,0.31212,R,25,0.09841484,0.11570116,0.008375,0.43789902,0.3579414,0.20415958,5.7509733,0.304114588,4.644,4.644,5.7888,6.1857,0.4571,0.5374,0.0239,0.76288,0.22701,0.0265,0.138,0.0389,0.0251,0.053,1.5707,1.2839,0.7323,4.1139,4.8366,0.3501,1.241565326,1.1543,0.6432,0.6873,1.691749612,0.0389,0.0735,0.03,0,0.10744739,5.7420594,0.67859377,153.2994498,0.0008,0.0004
sa659414,623985,Jesus,Chavez,1,0.757578947,0.0516,0.2919385,0.294,0.706,0,FA,FA,NULL,0.34424,L,22,0.13671896,0.16393944,0.008158,0.4510106,0.34400419,0.20498521,5.9262745,0.29882542,4.751,4.751,5.7888,6.1938,0.6495,0.7788,0.0385,0.69141,0.19557,0.02051,0.1161,0.0387,0.0377,0.04631,1.4638,1.1165,0.6653,5.8455,7.0092,0.3483,1.044884292,1.0236,0.6432,0.6882,1.802385784,0.0385,0.0662,0.0146,0,0.10398411,5.7967632,0.68683507,153.2925853,0.0004,0.0002
sa598271,596136,Deion,Williams,1,1,0,0,0,1,0,NL,WAS,NULL,0.24127,R,23,0.1268,0.1507,0.009773,0.46301288,0.32902066,0.20796646,5.73,0.304882,4.755,4.755,5.7924,6.2019,0.6029,0.7166,0.0466,0.73714,0.19928,0.01792,0.1175,0.0465,0.0499,0.04572,1.546,1.0986,0.6944,5.4261,6.4494,0.4185,1.057795361,1.0719,0.6436,0.6891,1.788474316,0.0384,0.059,0,0,0.10698418,5.7454,0.68597633,153.3942973,0,0
sa857605,664116,Zack,Erwin,1,0.323859649,0.1439,0.8179659,0.82,0.18,0,AL,CHA,NULL,0.1741,L,22,0.11232224,0.11945133,0.008257,0.43884995,0.35786011,0.20328994,5.6563593,0.301266866,4.631,4.631,5.796,6.1911,0.5202,0.5532,0.0163,0.74206,0.21578,0.01953,0.1465,0.0383,0.0251,0.05166,1.534,1.2509,0.7106,4.6818,4.9788,0.3447,1.318898776,1.1239,0.644,0.6879,1.677131464,0.0404,0.0773,0.0415,0,0.1171511,5.773168,0.68036301,153.5028791,0.0012,0.0006
sa598012,595898,Jake,Burnette,1,0.750157895,0.0532,0.3020289,0.303,0.697,0,NL,PIT,NULL,0.27849,R,23,0.13999699,0.16588429,0.010105,0.46312061,0.32908718,0.20779221,5.8883246,0.303158925,4.781,4.781,5.7969,6.2091,0.6692,0.7929,0.0384,0.70438,0.19374,0.01926,0.1051,0.0483,0.0502,0.04411,1.4906,1.0592,0.6688,6.0228,7.1361,0.4347,0.946337237,1.0225,0.6441,0.6899,1.815428791,0.0381,0.0668,0.0147,0,0.0992717,5.6861384,0.68384188,153.5199291,0.0004,0.0002
sa659446,622524,Yankory,Pimentel,1,0.797982456,0.043,0.2412624,0.245,0.755,0,AL,BOS,NULL,0.17622,R,22,0.11136742,0.14000023,0.008151,0.4309093,0.35291575,0.21617495,5.8831116,0.30254333,4.721,4.721,5.7969,6.1947,0.5258,0.6608,0.0375,0.7214,0.23439,0.02299,0.1336,0.0385,0.0255,0.05059,1.4956,1.2249,0.7503,4.7322,5.9472,0.3465,1.202847202,1.1124,0.6441,0.6883,1.773235977,0.0422,0.0611,0.0128,0,0.10911069,5.9177765,0.69150419,153.5026672,0.0004,0.0002
sa659551,624133,Ranger,Suarez,1,0.250473684,0.1595,0.9067579,0.909,0.091,0,FA,FA,NULL,0.1753,L,20,0.09945201,0.12729658,0.007961,0.45099257,0.34399797,0.20500946,5.9314457,0.299704332,4.676,4.676,5.7978,6.2064,0.465,0.5953,0.0211,0.74664,0.22249,0.02196,0.1335,0.0373,0.0372,0.05047,1.5971,1.2182,0.726,4.185,5.3577,0.3357,1.20111383,1.1245,0.6442,0.6896,1.719847012,0.0396,0.0803,0.0465,0,0.10955269,5.8367404,0.67983328,153.5445824,0.0013,0.0007
sa656048,621594,Eudis,Hidrogo,1,0.175438596,0.1754,1,1,0,0,AL,DET,NULL,0.2301,L,21,0.101,0.119,0.008477,0.44018815,0.35915275,0.2006591,5.84,0.299922,4.636,4.636,5.7987,6.1983,0.4682,0.5517,0.0098,0.74014,0.22415,0.02796,0.1381,0.0393,0.025,0.05265,1.5628,1.2751,0.7124,4.2138,4.9653,0.3537,1.243034486,1.1304,0.6443,0.6887,1.682075081,0.0431,0.0789,0.0507,0,0.10831695,5.7661,0.67582821,153.5770325,0.0014,0.0007
sa597276,600915,Yorman,Landa,1,1,0,0,0,1,0,AL,MIN,NULL,0.23436,R,22,0.1361,0.1514,0.010836,0.43402293,0.35500212,0.21097494,5.69,0.304288,4.735,4.735,5.8023,6.1956,0.6444,0.7169,0.0464,0.71133,0.20171,0.02287,0.1243,0.0513,0.0256,0.04836,1.4308,1.1703,0.6955,5.7996,6.4521,0.4617,1.11842535,1.0602,0.6447,0.6884,1.777073876,0.0391,0.0583,0,0,0.10618601,5.7653,0.68905719,153.6697243,0,0
sa658335,623478,Derek,De Young,1,1,0,0,0,1,0,AL,OAK,NULL,0.21986,R,24,0.1189,0.1415,0.009386,0.4379173,0.35791262,0.20417008,5.75,0.303603,4.71,4.71,5.8023,6.1983,0.5601,0.6665,0.0462,0.73359,0.21067,0.0237,0.1249,0.0442,0.0254,0.05049,1.4954,1.2222,0.6972,5.0409,5.9985,0.3978,1.123982876,1.0928,0.6447,0.6887,1.759348203,0.0381,0.0593,0,0,0.10218212,5.7694,0.68449918,153.6723726,0,0
sa738720,643245,Ethan,Carnes,1,0.219964912,0.166,0.9451495,0.946,0.054,0,AL,NYA,NULL,0.2019,L,24,0.1018544,0.12392906,0.008435,0.43926186,0.3582022,0.20253594,5.892194,0.295675701,4.649,4.649,5.8032,6.2037,0.4735,0.5762,0.0118,0.73613,0.21506,0.01907,0.1492,0.0393,0.0251,0.05225,1.552,1.2656,0.7156,4.2615,5.1858,0.3537,1.342564313,1.1194,0.6448,0.6893,1.695645517,0.0404,0.0804,0.0479,0,0.11786806,5.9728,0.68517399,153.6871821,0.0013,0.0007
sa599358,607397,Jake,Cose,1,0.455789474,0.1158,0.6623042,0.66,0.34,0,AL,CHA,NULL,0.442,R,25,0.13357878,0.13355602,0.009567,0.43881819,0.35785983,0.20332198,5.5646599,0.301658688,4.661,4.661,5.805,6.1956,0.6227,0.6225,0.0219,0.70799,0.20576,0.02187,0.1456,0.0446,0.0252,0.04949,1.4689,1.1979,0.6806,5.6043,5.6025,0.4014,1.310344189,1.0812,0.645,0.6884,1.703720164,0.0392,0.0745,0.0313,0,0.12154086,5.782656,0.68625951,153.7252334,0.0009,0.0004
