key,away,bp_away_0,bp_away_1,bp_away_10,bp_away_11,bp_away_12,bp_away_13,bp_away_14,bp_away_15,bp_away_16,bp_away_17,bp_away_18,bp_away_19,bp_away_2,bp_away_20,bp_away_21,bp_away_3,bp_away_4,bp_away_5,bp_away_6,bp_away_7,bp_away_8,bp_away_9,bp_home_0,bp_home_1,bp_home_10,bp_home_11,bp_home_12,bp_home_13,bp_home_14,bp_home_15,bp_home_16,bp_home_17,bp_home_18,bp_home_19,bp_home_2,bp_home_20,bp_home_21,bp_home_3,bp_home_4,bp_home_5,bp_home_6,bp_home_7,bp_home_8,bp_home_9,date,home
2018/09/08/kcamlb-minmlb-1,Kansas City Royals,518633.0,641571.0,623470.0,607215.0,572143.0,642098.0,657786.0,605347.0,503449.0,,,,543169.0,,,434628.0,657612.0,596001.0,641745.0,594902.0,543506.0,641838.0,279571.0,641427.0,622382.0,543606.0,573124.0,640464.0,621244.0,608648.0,607755.0,595928.0,592665.0,,608328.0,,,543118.0,502043.0,624427.0,657610.0,641793.0,543483.0,543507.0,2018-09-08,Minnesota Twins
2018/09/08/anamlb-chamlb-1,Los Angeles Angels,602083.0,501625.0,570240.0,598287.0,547749.0,533167.0,592135.0,570663.0,605121.0,462382.0,,,642545.0,,,621142.0,518566.0,628333.0,571760.0,605301.0,592547.0,453284.0,621114.0,592229.0,607481.0,573668.0,621350.0,641656.0,605240.0,600986.0,,,,,608337.0,,,491646.0,625643.0,607074.0,614179.0,502327.0,543746.0,448306.0,2018-09-08,Chicago White Sox
2018/09/08/phimlb-nynmlb-1,Philadelphia Phillies,453562.0,622554.0,595191.0,656354.0,591693.0,605388.0,472610.0,644364.0,501593.0,,,,488984.0,,,593576.0,450212.0,605400.0,601713.0,605441.0,592826.0,621107.0,641341.0,594798.0,622098.0,461872.0,450306.0,554430.0,623354.0,592789.0,460283.0,607229.0,,,543193.0,,,621098.0,607625.0,571927.0,621261.0,623402.0,642008.0,623149.0,2018-09-08,New York Mets
2018/09/08/sfnmlb-milmlb-1,San Francisco Giants,605143.0,518516.0,519326.0,605498.0,453265.0,608717.0,621389.0,519293.0,,,,,473879.0,,,502706.0,572955.0,543391.0,453343.0,606625.0,595345.0,605446.0,458006.0,502624.0,489119.0,605540.0,461829.0,608349.0,465657.0,458584.0,502026.0,,,,606930.0,,,669203.0,468504.0,605200.0,448855.0,623352.0,543359.0,543475.0,2018-09-08,Milwaukee Brewers
2018/09/08/atlmlb-arimlb-1,Atlanta Braves,663465.0,592314.0,657140.0,527054.0,542960.0,458924.0,595465.0,641438.0,592145.0,656977.0,621345.0,,518693.0,,,608331.0,592332.0,592426.0,656794.0,434671.0,657053.0,669060.0,502202.0,611093.0,446899.0,453329.0,519008.0,518617.0,673633.0,605177.0,542882.0,,,,605151.0,,,571578.0,643327.0,425844.0,571863.0,661255.0,592662.0,642073.0,2018-09-08,Arizona Diamondbacks
2018/09/08/lanmlb-colmlb-1,Los Angeles Dodgers,518397.0,520980.0,548389.0,622072.0,621111.0,519381.0,573127.0,451661.0,,,,,657571.0,,,571670.0,448179.0,445276.0,477132.0,425492.0,628317.0,547943.0,622075.0,542881.0,543734.0,622608.0,543766.0,607536.0,623184.0,493603.0,451584.0,,,,518452.0,,,592351.0,607572.0,597113.0,608566.0,459429.0,643466.0,493200.0,2018-09-08,Colorado Rockies
2018/09/08/nyamlb-seamlb-1,New York Yankees,570666.0,595918.0,547888.0,605501.0,458681.0,502154.0,502085.0,476454.0,,,,,543243.0,,,643338.0,457918.0,656547.0,592454.0,642528.0,282332.0,622663.0,607473.0,621242.0,476589.0,433587.0,542888.0,543883.0,517008.0,475857.0,435043.0,,,,606273.0,,,518748.0,596271.0,502190.0,453281.0,572020.0,572021.0,541640.0,2018-09-08,Seattle Mariners
2018/09/09/miamlb-pitmlb-1,Miami Marlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-09,Pittsburgh Pirates
2018/09/09/clemlb-tormlb-1,Cleveland Indians,592102.0,669456.0,458708.0,605182.0,457754.0,643256.0,,,,,,,471911.0,,,543272.0,446372.0,621397.0,519096.0,424144.0,592644.0,519166.0,592130.0,621366.0,596101.0,573186.0,623381.0,572193.0,622774.0,502593.0,600944.0,571704.0,,,461325.0,,,462136.0,543208.0,605260.0,643410.0,641835.0,656887.0,592717.0,2018-09-09,Toronto Blue Jays
2018/09/09/balmlb-tbamlb-1,Baltimore Orioles,605164.0,488768.0,656945.0,605541.0,642028.0,642231.0,612434.0,,,,,,502171.0,,,643316.0,543219.0,571710.0,605276.0,664682.0,656814.0,606162.0,621237.0,656222.0,621056.0,642232.0,592773.0,630023.0,475054.0,573064.0,,,,,650895.0,,,607188.0,607192.0,552640.0,592473.0,489265.0,621289.0,605483.0,2018-09-09,Tampa Bay Rays
2018/09/09/phimlb-nynmlb-1,Philadelphia Phillies,453562.0,501593.0,605441.0,592826.0,644364.0,450212.0,605388.0,593576.0,472610.0,,,,656354.0,,,622554.0,621107.0,595191.0,488984.0,605400.0,601713.0,591693.0,641341.0,460283.0,450306.0,554430.0,623354.0,621261.0,543193.0,621098.0,622098.0,607625.0,,,594798.0,,,607229.0,571927.0,623402.0,642008.0,623149.0,461872.0,592789.0,2018-09-09,New York Mets
2018/09/09/slnmlb-detmlb-1,St. Louis Cardinals,605154.0,446399.0,596133.0,643778.0,607231.0,641712.0,663855.0,593372.0,,,,,656427.0,,,596295.0,608678.0,571945.0,502032.0,594965.0,475115.0,592741.0,571510.0,571656.0,543935.0,519455.0,605242.0,622505.0,622783.0,488786.0,,,,,572888.0,,,543278.0,641729.0,434538.0,596057.0,643617.0,621385.0,572403.0,2018-09-09,Detroit Tigers
2018/09/09/kcamlb-minmlb-1,Kansas City Royals,518633.0,641571.0,572143.0,642098.0,657786.0,453178.0,641838.0,657612.0,543506.0,434628.0,,,543169.0,,,596001.0,641745.0,594902.0,605347.0,623470.0,503449.0,607215.0,279571.0,621244.0,622382.0,543606.0,592665.0,640464.0,607755.0,608328.0,641793.0,573124.0,657610.0,,641427.0,,,595928.0,543118.0,608648.0,502043.0,624427.0,543483.0,543507.0,2018-09-09,Minnesota Twins
2018/09/09/anamlb-chamlb-1,Los Angeles Angels,602083.0,605121.0,598287.0,570663.0,533167.0,547749.0,571760.0,621142.0,453284.0,501625.0,,,642545.0,,,592135.0,518566.0,628333.0,605301.0,462382.0,592547.0,570240.0,607481.0,621114.0,625643.0,641656.0,621350.0,573668.0,502327.0,614179.0,,,,,592229.0,,,605240.0,608337.0,491646.0,607074.0,543746.0,448306.0,600986.0,2018-09-09,Chicago White Sox
2018/09/09/sfnmlb-milmlb-1,San Francisco Giants,621389.0,473879.0,519326.0,605498.0,453265.0,518516.0,605143.0,453343.0,,,,,502706.0,,,572955.0,543391.0,606625.0,595345.0,605446.0,519293.0,608717.0,458006.0,502624.0,489119.0,642547.0,592865.0,605200.0,669203.0,605540.0,458584.0,465657.0,608349.0,,606930.0,,,468504.0,461829.0,448855.0,623352.0,502026.0,543359.0,543475.0,2018-09-09,Milwaukee Brewers
2018/09/09/lanmlb-colmlb-1,Los Angeles Dodgers,621111.0,451661.0,622072.0,448179.0,520980.0,657571.0,628317.0,518397.0,,,,,571670.0,,,445276.0,477132.0,425492.0,573127.0,547943.0,548389.0,519381.0,451584.0,607536.0,518452.0,597113.0,622075.0,459429.0,493200.0,643466.0,543766.0,,,,592351.0,,,607572.0,608566.0,623184.0,493603.0,543734.0,622608.0,542881.0,2018-09-09,Colorado Rockies
2018/09/09/texmlb-oakmlb-1,Texas Rangers,572750.0,592222.0,592712.0,592716.0,605488.0,642558.0,641962.0,519043.0,502212.0,,,,112526.0,,,657205.0,451596.0,600917.0,455119.0,622795.0,501985.0,527048.0,605135.0,605156.0,605525.0,502239.0,518875.0,641941.0,433589.0,488748.0,642152.0,544727.0,595014.0,,571666.0,,,518715.0,501822.0,521230.0,429719.0,518883.0,596043.0,407845.0,2018-09-09,Oakland Athletics
2018/09/09/atlmlb-arimlb-1,Atlanta Braves,663465.0,592145.0,458924.0,669060.0,595465.0,657140.0,657053.0,592426.0,656977.0,518693.0,542960.0,,641438.0,,,592314.0,608331.0,592332.0,621345.0,656794.0,434671.0,527054.0,542882.0,611093.0,519008.0,592662.0,446899.0,518617.0,502202.0,661255.0,642073.0,,,,605151.0,,,453329.0,605177.0,571578.0,643327.0,425844.0,673633.0,571863.0,2018-09-09,Arizona Diamondbacks
2018/09/09/nyamlb-seamlb-1,New York Yankees,502154.0,570666.0,622663.0,547888.0,605501.0,282332.0,643338.0,476454.0,,,,,595918.0,,,543243.0,457918.0,656547.0,592454.0,642528.0,458681.0,502085.0,607473.0,475857.0,476589.0,541640.0,542888.0,435043.0,543883.0,517008.0,621242.0,,,,606273.0,,,518748.0,433587.0,596271.0,502190.0,453281.0,572020.0,572021.0,2018-09-09,Seattle Mariners
2018/09/09/sdnmlb-cinmlb-1,San Diego Padres,622766.0,572362.0,656798.0,476594.0,592858.0,620454.0,489334.0,489446.0,,,,,664028.0,,,641778.0,664192.0,664208.0,571951.0,606131.0,621381.0,622259.0,456701.0,622491.0,608371.0,605538.0,456696.0,453172.0,628452.0,,,,,,543101.0,,,518774.0,547179.0,593974.0,642003.0,607219.0,623451.0,641816.0,2018-09-09,Cincinnati Reds
2018/09/09/houmlb-bosmlb-1,Houston Astros,543037.0,657209.0,664285.0,434378.0,572971.0,501925.0,543521.0,448609.0,444468.0,,,,606965.0,,,501789.0,657624.0,450203.0,532077.0,502748.0,672335.0,519151.0,598264.0,571035.0,584171.0,519443.0,519144.0,592390.0,598271.0,518489.0,453214.0,518886.0,,,543135.0,,,523260.0,519141.0,596074.0,456034.0,593958.0,582494.0,592804.0,2018-09-09,Boston Red Sox
2018/09/10/houmlb-detmlb-1,Houston Astros,543037.0,657209.0,444468.0,448609.0,501925.0,664285.0,434378.0,519151.0,532077.0,,,,606965.0,,,501789.0,657624.0,572971.0,543521.0,450203.0,502748.0,672335.0,622505.0,622783.0,621385.0,519455.0,434538.0,572403.0,543935.0,641729.0,,,,,571510.0,,,488786.0,571656.0,605242.0,572888.0,543278.0,596057.0,643617.0,2018-09-10,Detroit Tigers
2018/09/10/lanmlb-cinmlb-1,Los Angeles Dodgers,518397.0,520980.0,548389.0,628711.0,622072.0,519381.0,425492.0,451661.0,573127.0,,,,621111.0,,,657571.0,571670.0,448179.0,445276.0,477132.0,628317.0,547943.0,456701.0,622491.0,605538.0,642003.0,547179.0,593974.0,453172.0,628452.0,,,,,543101.0,,,607237.0,518774.0,456696.0,641816.0,607219.0,608371.0,623451.0,2018-09-10,Cincinnati Reds
2018/09/10/clemlb-tbamlb-1,Cleveland Indians,669456.0,471911.0,519096.0,453192.0,519166.0,592102.0,543272.0,,,,,,643256.0,,,605182.0,457754.0,592644.0,458708.0,446372.0,621397.0,424144.0,621237.0,630023.0,656222.0,592773.0,592473.0,475054.0,552640.0,621289.0,,,,,607188.0,,,607192.0,573064.0,489265.0,605483.0,621056.0,642232.0,650895.0,2018-09-10,Tampa Bay Rays
2018/09/10/milmlb-chnmlb-1,Milwaukee Brewers,458006.0,502624.0,543475.0,642547.0,465657.0,592865.0,605540.0,489119.0,669203.0,623352.0,502026.0,,606930.0,,,458584.0,468504.0,605200.0,461829.0,448855.0,543359.0,608349.0,543022.0,407822.0,500779.0,600968.0,467008.0,452657.0,605218.0,445926.0,518553.0,458677.0,445213.0,,488846.0,,,448802.0,430935.0,543294.0,596027.0,621219.0,543557.0,656803.0,2018-09-10,Chicago Cubs
2018/09/10/nyamlb-minmlb-1,New York Yankees,476454.0,502154.0,622663.0,547888.0,605501.0,457918.0,570666.0,656547.0,,,,,595918.0,,,543243.0,643338.0,592454.0,642528.0,458681.0,502085.0,282332.0,279571.0,621244.0,573124.0,640464.0,502043.0,543507.0,641427.0,607755.0,543483.0,595928.0,543118.0,,608328.0,,,608648.0,624427.0,657610.0,641793.0,622382.0,543606.0,592665.0,2018-09-10,Minnesota Twins
2018/09/10/chamlb-kcamlb-1,Chicago White Sox,607481.0,621114.0,543746.0,448306.0,600986.0,608337.0,605240.0,491646.0,,,,,592229.0,,,621350.0,641656.0,625643.0,573668.0,607074.0,614179.0,502327.0,518633.0,641571.0,641838.0,607215.0,572143.0,642098.0,657786.0,596001.0,503449.0,623470.0,,,543169.0,,,434628.0,657612.0,641745.0,453178.0,594902.0,605347.0,543506.0,2018-09-10,Kansas City Royals
2018/09/10/pitmlb-slnmlb-1,Pittsburgh Pirates,664196.0,502042.0,592791.0,553878.0,592866.0,605195.0,593144.0,650828.0,596720.0,,,,643230.0,,,595897.0,593140.0,605280.0,605309.0,592468.0,605397.0,467100.0,446399.0,656427.0,596133.0,425794.0,592741.0,608678.0,643778.0,605154.0,593372.0,,,,607231.0,,,596295.0,663855.0,641712.0,571945.0,502032.0,594965.0,475115.0,2018-09-10,St. Louis Cardinals
2018/09/10/arimlb-colmlb-1,Arizona Diamondbacks,502202.0,605151.0,592662.0,446899.0,643327.0,611093.0,542882.0,642073.0,661255.0,,,,453329.0,,,605177.0,571578.0,518617.0,425844.0,673633.0,571863.0,519008.0,622075.0,542881.0,493200.0,493603.0,622608.0,543766.0,608566.0,543734.0,607572.0,,,,518452.0,,,451584.0,607536.0,592351.0,597113.0,459429.0,643466.0,623184.0,2018-09-10,Colorado Rockies
2018/09/10/texmlb-anamlb-1,Texas Rangers,502212.0,572750.0,527048.0,592716.0,605488.0,501985.0,592712.0,592222.0,600917.0,,,,112526.0,,,657205.0,451596.0,642558.0,455119.0,622795.0,519043.0,641962.0,602083.0,501625.0,570240.0,598287.0,570663.0,533167.0,642545.0,518566.0,605301.0,547749.0,,,605121.0,,,592135.0,621142.0,628333.0,571760.0,462382.0,592547.0,453284.0,2018-09-10,Los Angeles Angels
2018/09/10/atlmlb-sfnmlb-1,Atlanta Braves,663465.0,592145.0,527054.0,657053.0,669060.0,595465.0,657140.0,656794.0,641438.0,458924.0,621345.0,,542960.0,,,592314.0,518693.0,608331.0,592332.0,592426.0,434671.0,656977.0,621389.0,605143.0,608717.0,605498.0,605446.0,473879.0,453265.0,519326.0,,,,,518516.0,,,502706.0,572955.0,543391.0,453343.0,606625.0,595345.0,519293.0,2018-09-10,San Francisco Giants
2018/09/11/wasmlb-phimlb-1,Washington Nationals,525768.0,622772.0,593833.0,608723.0,657117.0,607200.0,502522.0,606983.0,518813.0,448281.0,,,594840.0,,,641851.0,543699.0,622446.0,605452.0,453286.0,519301.0,544931.0,623454.0,644364.0,605441.0,624133.0,592826.0,601713.0,501593.0,472610.0,605388.0,593576.0,488984.0,656354.0,453562.0,,,660853.0,622554.0,621107.0,595191.0,450212.0,605400.0,591693.0,2018-09-11,Philadelphia Phillies
2018/09/11/wasmlb-phimlb-2,Washington Nationals,448281.0,607200.0,525768.0,622772.0,657117.0,641851.0,502522.0,594840.0,593833.0,518813.0,,,606983.0,,,622446.0,605452.0,453286.0,519301.0,544931.0,608723.0,543699.0,623454.0,644364.0,601713.0,624133.0,592826.0,453562.0,450212.0,591693.0,501593.0,622554.0,472610.0,605441.0,656354.0,,,660853.0,621107.0,595191.0,488984.0,605388.0,593576.0,605400.0,2018-09-11,Philadelphia Phillies
2018/09/11/houmlb-detmlb-1,Houston Astros,543037.0,657209.0,434378.0,664285.0,501789.0,501925.0,444468.0,543521.0,532077.0,,,,606965.0,,,657624.0,572971.0,450203.0,502748.0,672335.0,519151.0,448609.0,622783.0,571510.0,605513.0,572403.0,519455.0,571656.0,488786.0,621385.0,622505.0,543935.0,,,605242.0,,,572888.0,664180.0,543278.0,641729.0,434538.0,596057.0,643617.0,2018-09-11,Detroit Tigers
2018/09/11/lanmlb-cinmlb-1,Los Angeles Dodgers,621111.0,657571.0,628711.0,519381.0,622072.0,547943.0,571670.0,518397.0,520980.0,,,,451661.0,,,448179.0,445276.0,477132.0,425492.0,628317.0,573127.0,548389.0,456701.0,543101.0,608371.0,623451.0,605538.0,622491.0,607219.0,456696.0,628452.0,,,,607237.0,,,518774.0,453172.0,547179.0,641816.0,593974.0,642003.0,660875.0,2018-09-11,Cincinnati Reds
2018/09/11/oakmlb-balmlb-1,Oakland Athletics,605135.0,605156.0,596043.0,593423.0,641941.0,433589.0,595014.0,605525.0,571666.0,407845.0,642152.0,544727.0,488748.0,,,502239.0,518715.0,501822.0,521230.0,429719.0,518875.0,518883.0,605164.0,606944.0,642231.0,502171.0,605541.0,606162.0,656945.0,571710.0,,,,,488768.0,,,612434.0,643316.0,543219.0,605276.0,664682.0,656814.0,642028.0,2018-09-11,Baltimore Orioles
2018/09/11/clemlb-tbamlb-1,Cleveland Indians,471911.0,643256.0,519166.0,458708.0,669456.0,543272.0,592102.0,,,,,,605182.0,,,457754.0,446372.0,453192.0,621397.0,519096.0,424144.0,592644.0,621237.0,656222.0,621056.0,642232.0,607192.0,573064.0,552640.0,621289.0,,,,,650895.0,,,630023.0,607188.0,592473.0,475054.0,489265.0,605483.0,592773.0,2018-09-11,Tampa Bay Rays
2018/09/11/miamlb-nynmlb-1,Miami Marlins,645261.0,607457.0,656738.0,670950.0,607968.0,573185.0,621295.0,570632.0,543045.0,608716.0,,,656257.0,,,612672.0,606424.0,605255.0,457915.0,594027.0,622694.0,641755.0,641341.0,460283.0,622098.0,592789.0,450306.0,554430.0,623354.0,594798.0,461872.0,607229.0,,,543193.0,,,621098.0,607625.0,571927.0,621261.0,623402.0,642008.0,623149.0,2018-09-11,New York Mets
2018/09/11/tormlb-bosmlb-1,Toronto Blue Jays,592130.0,461325.0,656887.0,592717.0,596101.0,573186.0,621366.0,572193.0,502593.0,605260.0,,,462136.0,,,622774.0,543208.0,571704.0,643410.0,641835.0,623381.0,600944.0,598264.0,571035.0,453214.0,519242.0,519443.0,543135.0,518489.0,584171.0,596074.0,523260.0,592390.0,,598271.0,,,518886.0,519141.0,519144.0,456034.0,593958.0,582494.0,592804.0,2018-09-11,Boston Red Sox
2018/09/11/milmlb-chnmlb-1,Milwaukee Brewers,458006.0,502624.0,489119.0,642547.0,465657.0,468504.0,458584.0,605540.0,543359.0,592865.0,448855.0,,606930.0,,,669203.0,605200.0,461829.0,623352.0,502026.0,608349.0,543475.0,543022.0,445926.0,596027.0,621219.0,543557.0,656803.0,600968.0,500779.0,458677.0,407822.0,467008.0,,518553.0,,,488846.0,605218.0,448802.0,430935.0,543294.0,445213.0,452657.0,2018-09-11,Chicago Cubs
2018/09/11/nyamlb-minmlb-1,New York Yankees,476454.0,502154.0,622663.0,547888.0,543243.0,642528.0,592454.0,605501.0,,,,,570666.0,,,595918.0,643338.0,457918.0,656547.0,458681.0,502085.0,282332.0,279571.0,621244.0,622382.0,543606.0,592665.0,607755.0,608648.0,640464.0,543507.0,573124.0,657610.0,,641427.0,,,595928.0,608328.0,543118.0,502043.0,624427.0,641793.0,543483.0,2018-09-11,Minnesota Twins
2018/09/11/chamlb-kcamlb-1,Chicago White Sox,607481.0,621350.0,502327.0,448306.0,600986.0,592229.0,621114.0,518858.0,543746.0,,,,605240.0,,,608337.0,491646.0,641656.0,625643.0,573668.0,607074.0,614179.0,518633.0,641571.0,572143.0,642098.0,657786.0,641745.0,657612.0,623470.0,543169.0,503449.0,,,434628.0,,,596001.0,453178.0,594902.0,605347.0,543506.0,641838.0,607215.0,2018-09-11,Kansas City Royals
2018/09/11/pitmlb-slnmlb-1,Pittsburgh Pirates,502042.0,605195.0,592866.0,605397.0,593140.0,643230.0,664196.0,595897.0,605280.0,,,,605309.0,,,592468.0,596720.0,467100.0,593144.0,650828.0,592791.0,553878.0,446399.0,656427.0,475115.0,592741.0,425794.0,643778.0,571945.0,502032.0,596133.0,605154.0,,,607231.0,,,596295.0,663855.0,641712.0,608678.0,593372.0,594577.0,594965.0,2018-09-11,St. Louis Cardinals
2018/09/11/arimlb-colmlb-1,Arizona Diamondbacks,542882.0,502202.0,592662.0,642073.0,425844.0,605177.0,446899.0,518617.0,673633.0,,,,611093.0,,,605151.0,453329.0,571578.0,643327.0,571863.0,661255.0,519008.0,622075.0,542881.0,543734.0,543766.0,622608.0,459429.0,623184.0,493603.0,643466.0,,,,518452.0,,,451584.0,607536.0,592351.0,607572.0,597113.0,608566.0,493200.0,2018-09-11,Colorado Rockies
2018/09/11/texmlb-anamlb-1,Texas Rangers,502212.0,592222.0,519043.0,592712.0,605488.0,592716.0,641962.0,572750.0,527048.0,,,,112526.0,,,657205.0,451596.0,642558.0,600917.0,455119.0,622795.0,501985.0,602083.0,642545.0,547749.0,462382.0,598287.0,570663.0,592135.0,605121.0,501625.0,453284.0,621142.0,,592170.0,,,518566.0,628333.0,571760.0,605301.0,592547.0,570240.0,533167.0,2018-09-11,Los Angeles Angels
2018/09/11/sdnmlb-seamlb-1,San Diego Padres,605155.0,620454.0,606131.0,476594.0,592858.0,623364.0,622259.0,571951.0,621381.0,489334.0,489446.0,,622766.0,,,572362.0,664028.0,641778.0,664192.0,628318.0,664208.0,656798.0,607473.0,475857.0,572020.0,572021.0,541640.0,592705.0,476589.0,594835.0,542888.0,543883.0,517008.0,621242.0,435043.0,,,606273.0,670036.0,518748.0,433587.0,596271.0,502190.0,453281.0,2018-09-11,Seattle Mariners
2018/09/11/atlmlb-sfnmlb-1,Atlanta Braves,663465.0,592145.0,434671.0,656977.0,527054.0,657053.0,458924.0,669060.0,595465.0,657140.0,592314.0,,542960.0,,,641438.0,518693.0,608331.0,592332.0,592426.0,621345.0,656794.0,518516.0,473879.0,453265.0,605498.0,572955.0,621389.0,605143.0,595345.0,,,,,502706.0,,,543391.0,453343.0,606625.0,605446.0,519293.0,608717.0,519326.0,2018-09-11,San Francisco Giants
2018/09/12/miamlb-nynmlb-1,Miami Marlins,645261.0,607457.0,607968.0,608716.0,573185.0,570632.0,670950.0,656738.0,457915.0,621295.0,,,656257.0,,,612672.0,543045.0,606424.0,605255.0,594027.0,622694.0,641755.0,641341.0,460283.0,642008.0,622098.0,461872.0,592789.0,450306.0,623354.0,554430.0,623149.0,,,594798.0,,,543193.0,607229.0,621098.0,607625.0,571927.0,621261.0,623402.0,2018-09-12,New York Mets
2018/09/12/lanmlb-cinmlb-1,Los Angeles Dodgers,518397.0,520980.0,548389.0,573127.0,657571.0,571670.0,519381.0,451661.0,445276.0,,,,621111.0,,,448179.0,477132.0,425492.0,628317.0,547943.0,628711.0,622072.0,456701.0,622491.0,608371.0,543101.0,593974.0,607237.0,605538.0,660875.0,623451.0,,,,518774.0,,,456696.0,453172.0,628452.0,547179.0,641816.0,642003.0,607219.0,2018-09-12,Cincinnati Reds
2018/09/12/clemlb-tbamlb-1,Cleveland Indians,592102.0,669456.0,592644.0,519166.0,458708.0,471911.0,453192.0,,,,,,643256.0,,,605182.0,457754.0,543272.0,446372.0,621397.0,519096.0,424144.0,656222.0,650895.0,592773.0,621056.0,642232.0,605483.0,475054.0,621237.0,,,,,630023.0,,,607188.0,607192.0,552640.0,592473.0,573064.0,489265.0,621289.0,2018-09-12,Tampa Bay Rays
2018/09/12/houmlb-detmlb-1,Houston Astros,657209.0,606965.0,448609.0,501925.0,664285.0,434378.0,543037.0,657624.0,519151.0,,,,501789.0,,,572971.0,543521.0,450203.0,532077.0,502748.0,672335.0,444468.0,622505.0,571510.0,605513.0,572403.0,543935.0,519455.0,596057.0,622783.0,643617.0,572888.0,,,488786.0,,,571656.0,605242.0,664180.0,543278.0,641729.0,434538.0,621385.0,2018-09-12,Detroit Tigers
2018/09/12/pitmlb-slnmlb-1,Pittsburgh Pirates,664196.0,502042.0,596720.0,467100.0,593144.0,650828.0,592866.0,592791.0,553878.0,,,,643230.0,,,595897.0,605195.0,593140.0,605280.0,605309.0,592468.0,605397.0,605154.0,607231.0,596133.0,594965.0,594577.0,643778.0,608678.0,446399.0,592741.0,,,,596295.0,,,663855.0,641712.0,593372.0,571945.0,502032.0,475115.0,425794.0,2018-09-12,St. Louis Cardinals
2018/09/12/atlmlb-sfnmlb-1,Atlanta Braves,663465.0,542960.0,656977.0,527054.0,657053.0,669060.0,657140.0,434671.0,592145.0,595465.0,458924.0,,641438.0,,,592314.0,518693.0,608331.0,592332.0,592426.0,621345.0,656794.0,621389.0,605143.0,605498.0,502706.0,606625.0,453265.0,453343.0,519293.0,,,,,518516.0,,,473879.0,572955.0,543391.0,595345.0,605446.0,608717.0,519326.0,2018-09-12,San Francisco Giants
2018/09/12/sdnmlb-seamlb-1,San Diego Padres,605155.0,622766.0,621381.0,592858.0,623364.0,664192.0,622259.0,476594.0,620454.0,489334.0,489446.0,,572362.0,,,664028.0,641778.0,628318.0,664208.0,571951.0,656798.0,606131.0,542888.0,607473.0,572020.0,541640.0,592705.0,543883.0,453281.0,572021.0,476589.0,475857.0,670036.0,435043.0,517008.0,,,621242.0,606273.0,594835.0,518748.0,433587.0,596271.0,502190.0,2018-09-12,Seattle Mariners
2018/09/12/oakmlb-balmlb-1,Oakland Athletics,605135.0,488748.0,593423.0,641941.0,433589.0,407845.0,595014.0,642152.0,521230.0,596043.0,623430.0,605525.0,502239.0,605156.0,,544727.0,571666.0,518715.0,501822.0,429719.0,518875.0,518883.0,605164.0,612434.0,642231.0,488768.0,606944.0,543219.0,664682.0,643316.0,,,,,502171.0,,,571710.0,605276.0,656814.0,606162.0,642028.0,656945.0,605541.0,2018-09-12,Baltimore Orioles
2018/09/12/wasmlb-phimlb-1,Washington Nationals,525768.0,622772.0,622446.0,605452.0,453286.0,519301.0,608723.0,657117.0,544931.0,606983.0,593833.0,,448281.0,,,607200.0,594840.0,476451.0,518813.0,641851.0,502522.0,543699.0,623454.0,644364.0,593576.0,450212.0,601713.0,591693.0,624133.0,592826.0,605400.0,605441.0,656354.0,660853.0,453562.0,,,501593.0,622554.0,621107.0,595191.0,472610.0,488984.0,605388.0,2018-09-12,Philadelphia Phillies
2018/09/12/tormlb-bosmlb-1,Toronto Blue Jays,592130.0,621366.0,600944.0,502593.0,656887.0,596101.0,573186.0,572193.0,592717.0,461325.0,,,462136.0,,,622774.0,543208.0,571704.0,605260.0,643410.0,641835.0,623381.0,598264.0,518489.0,593958.0,519242.0,582494.0,592804.0,584171.0,519443.0,456034.0,453214.0,518886.0,,571035.0,,,543135.0,592390.0,598271.0,523260.0,519141.0,519144.0,596074.0,2018-09-12,Boston Red Sox
2018/09/12/milmlb-chnmlb-1,Milwaukee Brewers,458006.0,669203.0,642547.0,592865.0,605540.0,502624.0,606930.0,608349.0,465657.0,623352.0,502026.0,,458584.0,,,468504.0,605200.0,461829.0,448855.0,543359.0,543475.0,489119.0,543022.0,407822.0,458677.0,543294.0,600968.0,445926.0,605218.0,518553.0,445213.0,488846.0,656803.0,,448802.0,,,430935.0,452657.0,596027.0,621219.0,543557.0,500779.0,467008.0,2018-09-12,Chicago Cubs
2018/09/12/nyamlb-minmlb-1,New York Yankees,664856.0,476454.0,458681.0,282332.0,547888.0,605501.0,622663.0,502085.0,502154.0,,,,570666.0,,,595918.0,543243.0,643338.0,457918.0,656547.0,592454.0,642528.0,279571.0,621244.0,543483.0,543507.0,622382.0,592665.0,640464.0,607755.0,543606.0,573124.0,657610.0,,641427.0,,,595928.0,608328.0,543118.0,608648.0,502043.0,624427.0,641793.0,2018-09-12,Minnesota Twins
2018/09/12/chamlb-kcamlb-1,Chicago White Sox,621114.0,592229.0,621350.0,614179.0,607481.0,641656.0,605240.0,573668.0,502327.0,,,,608337.0,,,491646.0,518858.0,625643.0,543746.0,448306.0,600986.0,607074.0,518633.0,641571.0,503449.0,657786.0,607215.0,642098.0,641838.0,657612.0,543506.0,572143.0,,,543169.0,,,434628.0,596001.0,641745.0,453178.0,594902.0,605347.0,623470.0,2018-09-12,Kansas City Royals
