key,away,bp_away_0,bp_away_1,bp_away_10,bp_away_11,bp_away_12,bp_away_13,bp_away_14,bp_away_15,bp_away_16,bp_away_17,bp_away_18,bp_away_19,bp_away_2,bp_away_20,bp_away_21,bp_away_22,bp_away_23,bp_away_24,bp_away_25,bp_away_3,bp_away_4,bp_away_5,bp_away_6,bp_away_7,bp_away_8,bp_away_9,bp_home_0,bp_home_1,bp_home_10,bp_home_11,bp_home_12,bp_home_13,bp_home_14,bp_home_15,bp_home_16,bp_home_17,bp_home_18,bp_home_19,bp_home_2,bp_home_20,bp_home_21,bp_home_22,bp_home_23,bp_home_24,bp_home_25,bp_home_3,bp_home_4,bp_home_5,bp_home_6,bp_home_7,bp_home_8,bp_home_9,home
2017/05/06/detmlb-oakmlb-1,Detroit Tigers,518445,571510,458677.0,408061.0,,,,,,,,,572888,,,,,,,596057,605242,434378,434671,519455,543278,543935.0,543243,592833,521230.0,623430.0,425492.0,593423.0,,,,,,,592811,,,,,,,433586,608665,605135,605194,595001,534910,543056,Oakland Athletics
2017/05/06/houmlb-anamlb-1,Houston Astros,448609,500765,593140.0,621121.0,501789.0,606965.0,,,,,,,571704,,,,,,,450203,605397,502748,624586,572971,502381,571666.0,445060,434718,641871.0,501625.0,500724.0,453284.0,456696.0,502032.0,,,,,445926,,,,,,,533167,607374,500610,571760,433589,543542,572070,Los Angeles Angels
2017/05/06/texmlb-seamlb-1,Texas Rangers,473879,600917,592222.0,527048.0,605309.0,516714.0,502026.0,,,,,,506433,,,,,,,518617,456713,501817,456167,592346,488768,607259.0,592767,543883,608328.0,572021.0,543964.0,656186.0,,,,,,,547874,,,,,,,592614,621242,547007,466948,519240,451596,664641,Seattle Mariners
2017/05/07/miamlb-nynmlb-1,Miami Marlins,543408,446899,475479.0,621295.0,573109.0,,,,,,,,547749,,,,,,,623395,573185,606424,430661,543045,607457,570632.0,592789,592665,573244.0,623149.0,572831.0,477569.0,519294.0,,,,,,544727,,,,,,,518774,606160,460283,554430,594798,607229,570663,New York Mets
2017/05/07/tormlb-tbamlb-1,Toronto Blue Jays,462136,519166,607352.0,571901.0,572193.0,501925.0,532077.0,,,,,,642098,,,,,,,276351,608678,573186,592130,434538,434442,544759.0,541640,543606,643493.0,605483.0,502202.0,621237.0,502171.0,543144.0,,,,,542882,,,,,,,622098,543135,502042,474521,595032,517008,471822,Tampa Bay Rays
2017/05/07/chamlb-balmlb-1,Chicago White Sox,502706,592454,500779.0,573589.0,502085.0,,,,,,,,571476,,,,,,,571787,543359,460059,456068,607074,592229,461872.0,643354,592332,542960.0,,,,,,,,,,605164,,,,,,,548337,571710,503285,489119,434622,501957,594742,Baltimore Orioles
2017/05/07/milmlb-pitmlb-1,Milwaukee Brewers,453172,543746,543118.0,608349.0,491703.0,,,,,,,,448614,,,,,,,519076,490063,503449,502624,501697,605200,606930.0,592866,504379,592127.0,458676.0,,,,,,,,,553878,,,,,,,543037,543339,641771,453281,467100,453265,607192,Pittsburgh Pirates
2017/05/07/slnmlb-atlmlb-1,St. Louis Cardinals,593372,435043,455009.0,493200.0,592815.0,543779.0,,,,,,,462515,,,,,,,502190,425794,458681,608379,621199,446399,572096.0,448802,592314,542432.0,447714.0,435400.0,518567.0,,,,,,,605338,,,,,,,595465,112526,285079,518693,527055,462382,571871,Atlanta Braves
2017/05/07/bosmlb-minmlb-1,Boston Red Sox,452718,519144,582494.0,518886.0,523260.0,,,,,,,,519141,,,,,,,605476,664701,593958,592804,519242,592390,598264.0,450282,445213,573124.0,519151.0,279571.0,595234.0,444520.0,,,,,,543507,,,,,,,607968,502327,594951,461833,519344,429722,608648,Minnesota Twins
2017/05/07/clemlb-kcamlb-1,Cleveland Indians,545333,594736,453192.0,592102.0,,,,,,,,,517593,,,,,,,471911,542888,458708,519096,605182,457429,543766.0,450306,543169,518633.0,501985.0,518397.0,,,,,,,,475243,,,,,,,465657,501992,516969,621381,432934,434628,493247,Kansas City Royals
2017/05/07/wasmlb-phimlb-1,Washington Nationals,461829,424144,544836.0,595014.0,,,,,,,,,545363,,,,,,,453286,544931,430599,595918,543699,594840,458006.0,595191,643410,450212.0,593576.0,,,,,,,,,453329,,,,,,,591693,601713,621107,276542,570257,476451,622097,Philadelphia Phillies
2017/05/07/arimlb-colmlb-1,Arizona Diamondbacks,425844,592662,592836.0,543331.0,407822.0,452666.0,,,,,,,571578,,,,,,,407845,643355,571946,517414,519008,605151,605177.0,459429,608566,543022.0,493603.0,445197.0,518813.0,,,,,,,542881,,,,,,,543734,430589,622608,623184,518452,607536,543475,Colorado Rockies
2017/05/07/houmlb-anamlb-1,Houston Astros,448609,500765,571666.0,624586.0,501789.0,571704.0,,,,,,,450203,,,,,,,605397,502748,621121,606965,572971,502381,593140.0,456696,445060,453284.0,572070.0,501625.0,533167.0,433589.0,641871.0,,,,,434718,,,,,,,445926,607374,500610,571760,500724,543542,502032,Los Angeles Angels
2017/05/07/detmlb-oakmlb-1,Detroit Tigers,518445,571510,458677.0,408061.0,,,,,,,,,519455,,,,,,,543935,605242,434378,434671,596057,572888,543278.0,521230,425492,543243.0,623430.0,592833.0,433586.0,,,,,,,534910,,,,,,,543056,592811,593423,608665,605135,605194,595001,Oakland Athletics
2017/05/07/sfnmlb-cinmlb-1,San Francisco Giants,502188,519043,430912.0,519326.0,456501.0,571882.0,,,,,,,595345,,,,,,,457768,592612,453343,518715,621389,502004,519293.0,456701,543101,593974.0,276520.0,547179.0,606959.0,444857.0,,,,,,592120,,,,,,,592169,596112,502028,628452,534947,519322,621072,Cincinnati Reds
2017/05/07/texmlb-seamlb-1,Texas Rangers,605309,527048,607259.0,488768.0,600917.0,592222.0,473879.0,,,,,,502026,,,,,,,502212,506433,518617,456713,501817,456167,592346.0,572021,592767,548357.0,543883.0,519240.0,621242.0,,,,,,,623406,,,,,,,608328,656186,543964,466948,451596,664641,592614,Seattle Mariners
2017/09/02/lanmlb-sdnmlb-1,Los Angeles Dodgers,445276,503566,628317.0,501593.0,453265.0,571893.0,548389.0,592779.0,521655.0,487675.0,502051.0,571561.0,554340,520980.0,,,,,,547943,448179,477132,506433,431148,594795,453344.0,571473,475243,572362.0,600526.0,659275.0,489446.0,572308.0,622766.0,543184.0,543475.0,453385.0,489334.0,657681,543272.0,,,,,,605169,607067,543054,621381,606131,664208,468504,San Diego Padres
2017/05/07/nyamlb-chnmlb-1,New York Yankees,547888,518927,656547.0,592741.0,,,,,,,,,282332,,,,,,,656756,501381,622663,476454,547973,461325,476589.0,444468,570240,,,,,,,,,,,452657,,,,,,,518748,451584,605218,493157,543557,488846,467008,Chicago Cubs
2017/05/09/chnmlb-colmlb-1,Chicago Cubs,605218,488846,407793.0,543557.0,453562.0,571670.0,,,,,,,451584,,,,,,,493157,570240,543294,444468,452657,467008,518748.0,608566,542881,543475.0,622608.0,543734.0,459429.0,430589.0,,,,,,445197,,,,,,,656546,623184,518813,518452,493603,607536,543022,Colorado Rockies
2017/05/08/wasmlb-balmlb-1,Washington Nationals,545363,544836,595014.0,430599.0,,,,,,,,,458006,,,,,,,594840,543699,453286,544931,424144,595918,461829.0,643354,501957,542960.0,,,,,,,,,,605164,,,,,,,548337,571710,489119,594742,434622,592332,503285,Baltimore Orioles
2017/05/08/clemlb-tormlb-1,Cleveland Indians,594736,543766,502083.0,,,,,,,,,,517593,,,,,,,592102,457429,471911,458708,519096,605182,545333.0,462136,607352,544759.0,573186.0,592130.0,501925.0,532077.0,,,,,,519166,,,,,,,642098,276351,608678,434538,572193,571901,434442,Toronto Blue Jays
2017/05/08/nyamlb-cinmlb-1,New York Yankees,592741,476454,547888.0,461325.0,518927.0,,,,,,,,622663,,,,,,,547973,656547,643338,476589,282332,656756,501381.0,456701,543101,592169.0,502028.0,519322.0,592120.0,593974.0,,,,,,596112,,,,,,,628452,534947,444857,621072,276520,547179,606959,Cincinnati Reds
2017/05/08/kcamlb-tbamlb-1,Kansas City Royals,450306,543169,621381.0,465657.0,,,,,,,,,501985,,,,,,,475243,516969,518633,432934,434628,493247,501992.0,541640,543606,543144.0,502202.0,605483.0,643493.0,595032.0,621237.0,,,,,542882,,,,,,,622098,543135,502042,474521,502171,517008,471822,Tampa Bay Rays
2017/05/08/sfnmlb-nynmlb-1,San Francisco Giants,502188,456501,595345.0,571882.0,592612.0,519326.0,,,,,,,457768,,,,,,,453343,518715,621389,519293,430912,519043,502004.0,592789,518774,594798.0,477569.0,460283.0,592665.0,544727.0,,,,,,606160,,,,,,,554430,543548,607229,570663,623149,519294,572831,New York Mets
2017/05/08/slnmlb-miamlb-1,St. Louis Cardinals,543779,435043,608379.0,572096.0,593372.0,462515.0,,,,,,,592815,,,,,,,455009,493200,502190,425794,458681,446399,621199.0,543408,475479,621295.0,547749.0,606424.0,,,,,,,,446899,,,,,,,570632,573109,573185,430661,607457,543045,623395,Miami Marlins
2017/05/08/anamlb-oakmlb-1,Los Angeles Angels,434718,445926,572070.0,641871.0,501625.0,445060.0,456696.0,500610.0,,,,,533167,,,,,,,607374,571760,433589,500724,543542,502032,453284.0,534910,543243,608665.0,425492.0,433586.0,521230.0,,,,,,,543056,,,,,,,592833,623430,592811,593423,605135,605194,595001,Oakland Athletics
2017/05/08/pitmlb-lanmlb-1,Pittsburgh Pirates,592127,504379,458676.0,543339.0,,,,,,,,,553878,,,,,,,543037,641771,453281,607192,467100,453265,592866.0,445276,554340,489265.0,622072.0,548389.0,571893.0,,,,,,,501822,,,,,,,628711,477132,594795,628317,520980,501593,451661,Los Angeles Dodgers
2017/05/08/texmlb-sdnmlb-1,Texas Rangers,473879,527048,592346.0,488768.0,607259.0,592222.0,605309.0,,,,,,502026,,,,,,,502212,506433,518617,456713,501817,456167,516714.0,534812,453385,489446.0,622766.0,502239.0,543272.0,488748.0,543506.0,,,,,450308,,,,,,,571473,607067,606131,489334,468504,572362,600526,San Diego Padres
2017/05/09/chnmlb-colmlb-2,Chicago Cubs,605218,453562,543557.0,407793.0,570240.0,488846.0,,,,,,,571670,,,,,,,451584,493157,543294,444468,452657,467008,518748.0,459429,608566,543022.0,607536.0,543475.0,445197.0,656546.0,,,,,,542881,,,,,,,543734,430589,622608,623184,518813,518452,493603,Colorado Rockies
2017/05/09/texmlb-sdnmlb-1,Texas Rangers,605309,473879,592346.0,488768.0,607259.0,592222.0,456167.0,,,,,,527048,,,,,,,502026,502212,506433,518617,456713,501817,516714.0,502239,543272,450308.0,489334.0,534812.0,622766.0,489446.0,,,,,,453385,,,,,,,606131,571473,572362,543506,488748,600526,607067,San Diego Padres
2017/05/09/seamlb-phimlb-1,Seattle Mariners,592767,623406,656186.0,572021.0,543883.0,621242.0,,,,,,,608328,,,,,,,592614,548357,543964,519240,451596,664641,466948.0,453329,622097,570257.0,450212.0,593576.0,,,,,,,,592826,,,,,,,601713,621107,476451,276542,595191,591693,643410,Philadelphia Phillies
2017/05/09/wasmlb-balmlb-1,Washington Nationals,461829,594840,424144.0,545363.0,,,,,,,,,543699,,,,,,,544931,430599,595918,595014,453286,544836,458006.0,643354,592332,548337.0,,,,,,,,,,501957,,,,,,,605164,503285,489119,594742,542960,434622,571710,Baltimore Orioles
2017/05/09/clemlb-tormlb-1,Cleveland Indians,545333,594736,453192.0,580792.0,,,,,,,,,543766,,,,,,,517593,592102,457429,458708,519096,605182,471911.0,462136,532077,608678.0,434442.0,276351.0,571901.0,572193.0,,,,,,607352,,,,,,,642098,573186,592130,434538,501925,544759,502211,Toronto Blue Jays
2017/05/09/kcamlb-tbamlb-1,Kansas City Royals,450306,543169,465657.0,596001.0,516969.0,,,,,,,,501992,,,,,,,621381,518633,434628,432934,475243,493247,501985.0,543606,622098,543144.0,471822.0,595032.0,517008.0,621237.0,514981.0,,,,,543135,,,,,,,502042,474521,502171,605483,502202,542882,541640,Tampa Bay Rays
2017/05/09/nyamlb-cinmlb-1,New York Yankees,547888,592741,282332.0,476454.0,643338.0,,,,,,,,622663,,,,,,,547973,656547,461325,518927,476589,656756,501381.0,456701,543101,276520.0,606959.0,534947.0,547179.0,628452.0,,,,,,592120,,,,,,,592169,596112,502028,444857,519322,621072,593974,Cincinnati Reds
2017/05/09/sfnmlb-nynmlb-1,San Francisco Giants,456501,519043,519326.0,502188.0,518715.0,,,,,,,,571882,,,,,,,595345,457768,592612,621389,502004,519293,430912.0,592789,518774,570663.0,460283.0,592665.0,544727.0,,,,,,,606160,,,,,,,594798,543548,607229,477569,623149,572831,554430,New York Mets
2017/05/09/slnmlb-miamlb-1,St. Louis Cardinals,593372,543779,446399.0,621199.0,572096.0,493200.0,,,,,,,435043,,,,,,,592815,455009,462515,502190,458681,608379,425794.0,543408,475479,446899.0,573109.0,,,,,,,,,570632,,,,,,,621295,547749,623395,606424,430661,573185,607457,Miami Marlins
2017/05/09/bosmlb-milmlb-1,Boston Red Sox,452718,598264,592390.0,582494.0,664701.0,523260.0,,,,,,,519144,,,,,,,605476,519242,593958,518886,592804,519141,472551.0,453172,543746,501697.0,608349.0,543118.0,,,,,,,,519076,,,,,,,490063,605200,491703,502624,503449,448614,606930,Milwaukee Brewers
2017/05/09/atlmlb-houmlb-1,Atlanta Braves,448802,592314,462382.0,542432.0,435400.0,112526.0,518693.0,,,,,,605338,,,,,,,447714,595465,518567,285079,527054,571871,527055.0,448609,624586,606965.0,502381.0,593140.0,,,,,,,,571704,,,,,,,605397,572971,502748,571666,621121,501789,450203,Houston Astros
2017/05/09/minmlb-chamlb-1,Minnesota Twins,444520,595234,461833.0,519344.0,502327.0,608648.0,573124.0,,,,,,450282,,,,,,,445213,429722,279571,543507,607968,519151,594951.0,502706,592454,543359.0,571476.0,571787.0,,,,,,,,502085,,,,,,,500779,573589,456068,607074,592229,461872,460059,Chicago White Sox
2017/05/09/detmlb-arimlb-1,Detroit Tigers,518445,571510,543935.0,458677.0,,,,,,,,,519455,,,,,,,408061,596057,605242,434671,434378,543278,572888.0,425844,571578,605177.0,452666.0,407822.0,605151.0,,,,,,,407845,,,,,,,643355,592836,543331,571946,517414,592662,519008,Arizona Diamondbacks
2017/05/09/anamlb-oakmlb-1,Los Angeles Angels,456696,445060,572070.0,543542.0,453284.0,501625.0,641871.0,502032.0,,,,,434718,,,,,,,445926,533167,607374,500610,571760,433589,500724.0,521230,425492,605135.0,605194.0,595001.0,543056.0,,,,,,,534910,,,,,,,543243,592833,623430,592811,593423,433586,608665,Oakland Athletics
2017/05/09/pitmlb-lanmlb-1,Pittsburgh Pirates,592127,592866,453265.0,543339.0,,,,,,,,,458676,,,,,,,543037,641771,453281,607192,467100,553878,504379.0,554340,501822,520980.0,451661.0,445276.0,,,,,,,,622072,,,,,,,477132,594795,628317,571893,628711,489265,501593,Los Angeles Dodgers
2017/05/10/seamlb-phimlb-1,Seattle Mariners,572021,592767,451596.0,543964.0,519240.0,656186.0,592614.0,,,,,,605359,,,,,,,543883,623406,608328,621242,548357,466948,543208.0,595191,643410,276542.0,591693.0,622097.0,,,,,,,,593576,,,,,,,453329,450212,592826,601713,476451,570257,621107,Philadelphia Phillies
2017/05/10/sfnmlb-nynmlb-1,San Francisco Giants,502188,606625,502004.0,595345.0,457768.0,571882.0,,,,,,,456501,,,,,,,519043,592612,518715,621389,519293,519326,430912.0,592789,518774,592665.0,460283.0,544727.0,606160.0,,,,,,,554430,,,,,,,594798,607229,623149,543548,477569,572831,570663,New York Mets
2017/05/10/atlmlb-houmlb-1,Atlanta Braves,592314,605338,542432.0,518693.0,448802.0,435400.0,527055.0,,,,,,447714,,,,,,,595465,518567,285079,112526,527054,571871,462382.0,448609,606965,502381.0,501789.0,571704.0,,,,,,,,624586,,,,,,,450203,572971,502748,593140,571666,621121,605397,Houston Astros
2017/05/10/chnmlb-colmlb-1,Chicago Cubs,453562,488846,543294.0,605218.0,444468.0,,,,,,,,451584,,,,,,,493157,570240,452657,467008,518748,407793,543557.0,459429,542881,543022.0,543475.0,608566.0,518813.0,,,,,,,543734,,,,,,,430589,622608,445197,623184,518452,493603,607536,Colorado Rockies
2017/05/10/anamlb-oakmlb-1,Los Angeles Angels,445060,434718,572070.0,641871.0,501625.0,445926.0,433589.0,456696.0,,,,,533167,,,,,,,607374,500610,571760,500724,543542,502032,453284.0,534910,543243,592811.0,521230.0,425492.0,433586.0,,,,,,,543056,,,,,,,592833,623430,593423,608665,605135,605194,595001,Oakland Athletics
2017/05/10/balmlb-wasmlb-1,Baltimore Orioles,592332,501957,542960.0,,,,,,,,,,573064,,,,,,,605164,503285,434622,489119,571710,643354,594742.0,545363,461829,595014.0,458006.0,,,,,,,,,544836,,,,,,,594840,543699,453286,424144,430599,595918,544931,Washington Nationals
2017/05/10/clemlb-tormlb-1,Cleveland Indians,545333,594736,592102.0,,,,,,,,,,471911,,,,,,,458708,605182,517593,519096,580792,457429,543766.0,462136,607352,608678.0,592130.0,572193.0,501925.0,532077.0,,,,,,502211,,,,,,,642098,276351,573186,571901,434442,544759,434538,Toronto Blue Jays
2017/05/10/kcamlb-tbamlb-1,Kansas City Royals,450306,543169,432934.0,595307.0,434628.0,493247.0,,,,,,,501985,,,,,,,475243,456379,465657,501992,516969,621381,518633.0,514981,541640,605483.0,543144.0,502202.0,621237.0,502042.0,471822.0,,,,,543606,,,,,,,542882,622098,543135,474521,502171,595032,517008,Tampa Bay Rays
2017/05/10/slnmlb-miamlb-1,St. Louis Cardinals,593372,435043,455009.0,543779.0,572096.0,493200.0,,,,,,,462515,,,,,,,502190,425794,621199,608379,458681,592815,446399.0,446899,570632,475479.0,430661.0,,,,,,,,,573109,,,,,,,621295,623395,573185,607457,543408,606424,547749,Miami Marlins
2017/05/10/sdnmlb-texmlb-1,San Diego Padres,534812,453385,488748.0,622766.0,543184.0,606131.0,543272.0,600526.0,489446.0,,,,450308,,,,,,,571473,543506,607067,502239,489334,468504,572362.0,473879,527048,506433.0,502026.0,592222.0,605309.0,456713.0,,,,,,502212,,,,,,,518617,501817,456167,516714,592346,488768,607259,Texas Rangers
2017/05/10/bosmlb-milmlb-1,Boston Red Sox,519144,519141,592390.0,472551.0,598264.0,582494.0,,,,,,,605476,,,,,,,664701,523260,519242,593958,518886,592804,452718.0,606930,608349,543118.0,453172.0,491703.0,,,,,,,,448614,,,,,,,519076,490063,605200,503449,501697,502624,543746,Milwaukee Brewers
2017/08/21/minmlb-chamlb-2,Minnesota Twins,573124,450282,519151.0,543532.0,657610.0,594951.0,461833.0,518716.0,608648.0,,,,502043,,,,,,,641427,429722,279571,543507,621244,112526,543867.0,502706,474029,543144.0,608334.0,592229.0,571476.0,643329.0,,,,,,448306,,,,,,,500872,573668,460059,607481,456068,607074,502593,Chicago White Sox
2017/05/10/detmlb-arimlb-1,Detroit Tigers,519455,408061,434671.0,518445.0,,,,,,,,,543935,,,,,,,572888,596057,458677,605242,543278,434378,571510.0,425844,592662,605151.0,605177.0,643327.0,517414.0,,,,,,,571578,,,,,,,407845,643355,592836,543331,571946,407822,452666,Arizona Diamondbacks
2017/05/10/pitmlb-lanmlb-1,Pittsburgh Pirates,592866,504379,453281.0,592127.0,,,,,,,,,458676,,,,,,,553878,543037,543339,607192,467100,453265,641771.0,445276,554340,548389.0,628317.0,594795.0,,,,,,,,501822,,,,,,,622072,628711,477132,520980,501593,451661,489265,Los Angeles Dodgers
2017/05/11/bosmlb-milmlb-1,Boston Red Sox,519144,519141,598264.0,518886.0,,,,,,,,,605476,,,,,,,664701,519242,582494,543726,592804,593958,523260.0,543746,606930,608349.0,491703.0,448614.0,,,,,,,,490063,,,,,,,605200,543118,503449,502624,501697,453172,519076,Milwaukee Brewers
2017/05/11/kcamlb-tbamlb-1,Kansas City Royals,543169,501985,493247.0,450306.0,621381.0,456379.0,,,,,,,475243,,,,,,,465657,501992,516969,518633,432934,595307,434628.0,541640,542882,502202.0,621237.0,543606.0,595032.0,514981.0,543144.0,,,,,622098,,,,,,,543135,502042,474521,502171,517008,471822,605483,Tampa Bay Rays
2017/06/08/balmlb-wasmlb-1,Baltimore Orioles,571710,429719,542947.0,,,,,,,,,,489119,,,,,,,605541,542960,592332,501957,605164,594742,434622.0,461829,518875,424144.0,595014.0,,,,,,,,,545363,,,,,,,606983,544836,458006,543699,453286,544931,605452,Washington Nationals
2017/05/11/houmlb-nyamlb-1,Houston Astros,448609,624586,572971.0,606965.0,571704.0,,,,,,,,450203,,,,,,,605397,502748,502381,593140,571666,621121,501789.0,547888,606149,476589.0,656547.0,592741.0,,,,,,,,476454,,,,,,,622663,547973,461325,518927,282332,656756,501381,New York Yankees
2017/05/11/seamlb-tormlb-1,Seattle Mariners,519267,572021,466948.0,519240.0,451596.0,664641.0,608328.0,657205.0,543208.0,,,,592767,,,,,,,605359,543883,623406,592614,621242,548357,543964.0,532077,607352,544759.0,462136.0,571901.0,276351.0,599998.0,,,,,,502211,,,,,,,642098,608678,573186,592130,501925,572193,434442,Toronto Blue Jays
2017/05/11/sdnmlb-texmlb-1,San Diego Padres,534812,450308,600526.0,489446.0,622766.0,543184.0,453385.0,543272.0,543506.0,,,,571473,,,,,,,607067,502239,606131,489334,468504,572362,488748.0,605309,502026,607259.0,592222.0,527048.0,501817.0,473879.0,,,,,,502212,,,,,,,506433,518617,456713,456167,516714,592346,488768,Texas Rangers
2017/05/11/minmlb-chamlb-1,Minnesota Twins,444520,595234,608648.0,573124.0,519151.0,279571.0,445213.0,,,,,,450282,,,,,,,573244,429722,543507,502327,594951,519344,461833.0,571476,571787,543359.0,592454.0,502085.0,,,,,,,,500779,,,,,,,460059,573589,456068,607074,592229,502706,461872,Chicago White Sox
2017/05/11/lanmlb-colmlb-1,Los Angeles Dodgers,445276,554340,451661.0,501822.0,594795.0,,,,,,,,622072,,,,,,,628711,477132,520980,501593,489265,548389,547943.0,459429,608566,543022.0,656546.0,543475.0,623184.0,518813.0,,,,,,542881,,,,,,,543734,430589,622608,445197,518452,493603,607536,Colorado Rockies
2017/05/11/pitmlb-arimlb-1,Pittsburgh Pirates,592127,592866,543037.0,504379.0,,,,,,,,,458676,,,,,,,553878,543339,641771,453281,607192,467100,453265.0,545332,643327,452666.0,605151.0,605177.0,425844.0,407845.0,,,,,,592662,,,,,,,571578,643355,592836,543331,571946,407822,517414,Arizona Diamondbacks
2017/05/11/detmlb-anamlb-1,Detroit Tigers,518445,571510,572888.0,408061.0,,,,,,,,,519455,,,,,,,543935,543278,434378,596057,434671,458677,605242.0,456696,445060,453284.0,572070.0,501625.0,500724.0,500610.0,641871.0,,,,,434718,,,,,,,445926,533167,607374,571760,433589,543542,502032,Los Angeles Angels
2017/05/11/cinmlb-sfnmlb-1,Cincinnati Reds,456701,543101,547179.0,276520.0,519322.0,593974.0,628452.0,,,,,,592120,,,,,,,592169,596112,502028,534947,444857,570810,621072.0,502188,456501,621389.0,519326.0,592612.0,,,,,,,,519043,,,,,,,571882,595345,457768,518715,502004,519293,430912,San Francisco Giants
2017/05/12/houmlb-nyamlb-1,Houston Astros,448609,606965,501789.0,502381.0,624586.0,,,,,,,,571704,,,,,,,450203,605397,572971,502748,593140,571666,621121.0,547888,592741,461325.0,547973.0,606149.0,,,,,,,,476454,,,,,,,622663,518927,476589,282332,501381,656756,656547,New York Yankees
2017/05/14/phimlb-wasmlb-2,Philadelphia Phillies,595191,643410,592826.0,472610.0,591693.0,450212.0,,,,,,,593576,,,,,,,453329,594902,601713,621107,476451,570257,276542.0,461829,518875,594840.0,545363.0,458006.0,,,,,,,,424144,,,,,,,595014,606983,544836,543699,544931,430599,453286,Washington Nationals
